imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio,BgMeanR,BgMeanG,BgMeanB
3815897,glass,1,2604,4624,831,1051,1893,2290,10.93,127,138,144
3831409,glass,1,3184,5664,898,1960,2238,3328,10.16,135,135,137
3840646,glass,1,2340,4160,884,1606,1453,2613,5.89,146,163,171
3940078,glass,1,4128,2322,1761,895,2528,1319,3.39,157,157,159
3940226,glass,1,4128,2322,1793,918,2392,1367,2.81,151,152,155
3949182,glass,1,2268,4032,1076,1891,1509,2848,4.53,135,149,163
3976014,glass,1,2268,4032,945,1260,1269,2252,3.51,122,128,136
4026903,glass,1,2620,4656,1146,1760,1521,2902,3.51,123,131,140
4031899,glass,1,2268,4032,1021,1710,1446,2136,1.98,139,142,143
4058338,glass,1,2592,4608,871,1883,1505,2466,3.09,120,133,149
4058853,glass,1,2272,4032,983,1622,1232,2372,2.04,148,149,150
4059377,glass,1,2592,4608,1040,1897,1678,2840,5.04,135,145,161
4063880,glass,1,2268,4032,1052,1578,1361,2419,2.84,124,141,162
4065052,glass,1,2268,4032,1046,1452,1285,2394,2.46,154,156,156
4065951,glass,1,2268,4032,901,1440,1408,2177,4.09,151,152,153
4067194,glass,1,2322,4128,729,1742,1496,2361,4.95,147,153,163
4067225,glass,1,4128,2322,1567,710,2287,1464,5.66,150,154,164
4075080,glass,1,2592,4608,1260,1782,1606,2909,3.26,150,153,158
4076911,glass,1,2322,4128,700,1596,1654,2628,10.27,151,152,158
4079996,glass,1,2268,4032,973,1348,1219,2300,2.56,121,141,163
4085633,glass,1,2340,4160,1021,1615,1346,2746,3.78,133,146,162
4085781,glass,1,2268,4032,882,1216,1326,2318,5.35,153,158,162
4085866,glass,1,2340,4160,998,1605,1300,2759,3.58,137,149,164
4086180,glass,1,2268,4032,879,1373,1468,2498,7.25,154,167,178
4087539,glass,1,2250,4000,1091,1684,1344,2503,2.3,132,131,133
4095774,glass,1,2268,4032,1002,1527,1247,2422,2.4,142,155,167
4096007,glass,1,1440,2560,530,966,836,1578,5.08,142,150,155
4096155,glass,1,4032,2268,1824,621,2073,1399,2.12,129,149,162
4096207,glass,1,4032,2268,1937,750,2196,1544,2.25,136,156,170
4096421,glass,1,2268,4032,636,1808,1591,2205,4.15,125,145,158
4098837,glass,1,2268,4032,873,1591,1373,2618,5.62,145,153,163
4106497,glass,1,2268,4032,964,1843,1291,2391,1.96,150,155,160
4109184,glass,1,2592,4608,605,2074,1649,2563,4.27,144,150,154
4109209,glass,1,2592,4608,619,2092,2009,2509,4.85,141,146,150
4109349,glass,1,2592,4608,882,2113,1480,2783,3.35,155,158,161
4113469,glass,1,2592,4608,799,2318,1688,2603,2.12,155,156,157
4113471,glass,1,2592,4608,824,2326,1764,2624,2.35,149,150,152
4115692,glass,1,2268,4032,850,1449,1213,2605,4.59,159,159,161
4117428,glass,1,2268,4032,844,1556,1276,2728,5.54,139,154,169
4117462,glass,1,2268,4032,1008,1893,1291,2722,2.57,140,157,176
4117473,glass,1,2268,4032,967,1717,1222,2533,2.28,133,151,170
4120185,glass,1,4128,2322,1654,648,2112,1651,4.79,150,149,150
4125609,glass,1,2268,4032,769,1425,1501,2686,10.09,157,168,172
4126931,glass,1,2322,4128,764,1500,1271,2761,6.67,155,157,162
4126938,glass,1,2322,4128,541,1888,1642,2317,4.93,153,154,160
4126942,glass,1,2322,4128,697,1800,1625,2486,6.64,146,149,155
4126952,glass,1,4128,2322,1425,845,2970,1264,6.75,161,163,169
4127074,glass,1,2268,4032,876,1458,1310,2596,5.4,132,144,160
4127177,glass,1,2268,4032,999,939,1310,2832,6.44,127,147,176
4130457,glass,1,3184,5664,1110,2376,2065,4111,9.19,134,136,139
4130926,glass,1,1602,2848,592,750,1092,1288,5.9,137,147,156
4131595,glass,1,2268,4032,934,1275,1420,2790,8.05,157,163,165
4143010,glass,1,1440,2560,644,1046,794,1598,2.25,160,156,157
4143629,glass,1,2268,4032,1033,1298,1348,2038,2.55,131,145,159
4152872,glass,1,3264,1836,1410,708,1989,1135,4.13,134,134,134
4175309,glass,1,2250,4000,1075,1262,1310,2277,2.65,147,155,160
4179448,glass,1,2620,4656,1114,1870,1496,2794,2.89,153,162,171
4182016,glass,1,2268,4032,1017,1153,1449,2810,7.83,144,154,166
4184033,glass,1,2268,4032,948,1676,1553,3166,9.86,130,132,134
4188429,glass,1,4128,2322,1516,975,2518,1302,3.42,155,156,160
4191746,glass,1,2272,4032,788,1348,1361,2246,5.62,135,149,163
4191862,glass,1,2272,4032,810,1364,1358,2451,6.5,143,159,171
4198128,glass,1,2268,4032,1043,1660,1317,2391,2.19,143,144,145
4198579,glass,1,2268,4032,1228,1628,971,2473,2.37,152,150,150
4198864,glass,1,2268,4032,1096,1786,1408,2615,2.83,128,145,161
4199202,glass,1,2268,4032,863,1698,1616,2624,7.63,129,143,155
4210264,glass,1,2268,4032,936,992,1314,2249,5.2,157,164,168
4212608,glass,1,2268,4032,995,1566,1345,2199,2.42,160,166,170
4229029,glass,1,2268,4032,980,1433,1320,2051,2.3,134,154,168
4268989,glass,1,2268,4032,983,1569,1301,2388,2.85,141,147,151
4269148,glass,1,2268,4032,762,1581,1484,2479,7.09,146,151,154
4272839,glass,1,1440,2560,436,892,980,1624,10.8,142,150,154
4522915,glass,1,2268,4032,920,1603,1361,2120,2.49,122,142,169
4530514,glass,1,2268,4032,1016,1531,1268,2244,1.96,161,166,169
4550589,glass,1,2988,5312,1577,1992,1905,3100,2.29,147,155,162
4550621,glass,1,2988,5312,1399,1959,1905,2590,2.01,160,168,174
4559236,glass,1,2268,4032,945,1181,1443,2460,6.97,155,159,162
4571637,glass,1,1440,2560,544,1033,909,1474,4.37,140,149,156
4581367,glass,1,4032,2272,1588,989,2151,1390,2.46,132,156,173
4587586,glass,1,2988,5312,1280,2106,1690,3468,3.52,120,128,136
4605001,glass,1,4000,2252,1644,1046,2262,1443,2.72,157,162,165
4662722,glass,1,2322,4128,851,1477,1325,2707,6.08,154,155,160
4702833,glass,1,2252,4000,1021,1441,1277,2603,3.3,152,155,157
4708376,glass,1,2268,4032,926,1433,1399,2224,4.09,141,149,154
4740555,glass,1,2268,4032,926,1222,1381,2623,6.97,141,139,139
4748859,glass,1,2268,4032,866,1348,1461,2967,10.53,137,141,147
4751251,glass,1,2988,5312,1242,1939,1733,3382,4.46,136,138,139
4755886,glass,1,2268,4032,966,1708,1400,2342,3.01,161,166,170
4755925,glass,1,2268,4032,995,1585,1376,2221,2.65,159,164,168
4763828,glass,1,2268,4032,759,1402,1455,2306,6.88,135,134,134
4819239,glass,1,5664,3184,1770,1283,3981,1924,7.86,134,135,138
4832679,glass,1,1440,2560,498,834,914,1770,10.56,140,153,161
4843408,glass,1,1836,3264,681,1403,1127,2003,4.47,128,141,150
4860698,glass,1,1836,3264,735,1264,953,2071,2.94,157,172,180
4873709,glass,1,2268,4032,633,1377,1537,2092,7.07,121,135,149
4873745,glass,1,2268,4032,589,1401,1522,2141,7.55,125,139,158
4891670,glass,1,2268,4032,1058,1544,1314,2290,2.09,146,151,153
4892131,glass,1,2268,4032,899,1457,1490,2631,7.59,158,162,164
4903755,glass,1,1602,2848,521,1216,1146,1507,3.99,160,162,163
4903899,glass,1,1602,2848,400,1248,1297,1511,5.17,158,161,161
4907673,glass,1,2268,4032,1043,1462,1312,2267,2.37,127,140,147
4908082,glass,1,2268,4032,932,1480,1335,1988,2.24,127,139,148
4914510,glass,1,1440,2560,466,900,1016,1496,8.89,136,150,159
4944806,glass,1,2268,4032,960,2238,1410,1540,3.43,161,160,157
4947491,glass,1,2322,4128,848,1651,1406,2328,3.94,138,135,142
4949071,glass,1,4128,2322,1625,771,2467,1532,6.68,139,135,142
4982611,glass,1,2592,4608,1055,2200,1699,2851,3.51,143,144,146
4984787,glass,1,2268,4032,835,2244,1547,2624,2.96,137,142,144
4990127,glass,1,2252,4000,672,1478,1512,2419,8.77,157,164,171
4998459,glass,1,3184,5664,1332,1769,2097,3890,9.0,123,131,138
5012591,glass,1,2268,4032,847,1213,1531,2249,7.75,136,150,162
5012723,glass,1,2268,4032,847,1534,1430,2384,5.42,138,150,162
5024339,glass,1,2268,4032,838,1625,1509,2637,7.43,125,135,147
5059591,glass,1,2620,4656,1087,1759,1865,3222,9.33,144,156,161
5059777,glass,1,2988,5312,1021,2141,1702,3179,4.45,145,148,152
5060847,glass,1,3184,5664,1247,1593,2092,3598,9.39,129,137,150
5065596,glass,1,2620,4656,1001,1982,1590,3521,7.43,146,153,156
5070340,glass,1,2592,4608,970,1609,1536,3075,6.95,147,149,150
5070389,glass,1,2592,4608,940,1613,1624,3085,8.43,161,162,163
5070417,glass,1,2592,4608,961,1638,1444,2977,5.41,161,162,164
5081847,glass,1,2268,4032,1065,1383,1371,2326,3.16,150,158,164
5084300,glass,1,2268,4032,753,1742,1505,2280,4.42,156,160,164
5099238,glass,1,2268,4032,880,1571,1354,2076,2.62,145,149,150
5141301,glass,1,3184,5664,1353,2241,2008,3881,5.96,151,154,158
5143985,glass,1,4032,2268,1660,819,2196,1452,3.71,123,138,163
5144286,glass,1,2268,4032,882,1512,1405,2747,7.06,157,165,174
5159003,glass,1,2592,4608,1206,1519,1627,3096,5.56,152,154,155
