imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio,BgMeanR,BgMeanG,BgMeanB
3421829,glass,1,2268,4032,1002,1424,1241,2208,2.05,117,132,151
3421870,glass,1,2268,4032,1036,1433,1279,2164,1.94,118,133,154
3421923,glass,1,2268,4032,951,1418,1213,2362,2.7,123,137,154
3421962,glass,1,2268,4032,1008,1373,1288,2372,3.06,116,131,151
3422110,glass,1,2610,4640,1170,400,1711,2360,8.76,145,148,146
3422317,glass,1,2268,4032,951,1562,1503,2362,4.83,113,115,116
3422577,glass,1,2268,4032,1055,1477,1427,2630,4.69,106,107,108
3422648,glass,1,2268,4032,1002,1616,1194,2211,1.25,119,140,159
3423193,glass,1,2268,4032,961,1688,1355,2315,2.7,108,109,110
3423537,glass,1,2268,4032,1074,1685,1219,2129,0.7,109,124,141
3423614,glass,1,2250,4000,1059,1579,1359,2500,3.07,110,117,125
3423742,glass,1,2250,4000,1041,1419,1391,2516,4.27,120,127,133
3423778,glass,1,2268,4032,1017,1228,1288,2070,2.5,105,117,129
3424017,glass,1,2268,4032,1062,1566,1537,2501,4.86,100,101,102
3424211,glass,1,2592,4608,1375,2110,1512,2549,0.5,143,140,144
3424219,glass,1,2268,4032,1011,1477,1222,1852,0.87,151,153,155
3424443,glass,1,2268,4032,806,1748,1408,2325,3.8,168,183,197
3425041,glass,1,2268,4032,1288,1881,1493,2492,1.37,117,128,136
3426012,glass,1,2268,4032,841,1370,1348,2690,7.32,160,174,186
3426164,glass,1,2268,4032,980,1849,1162,2375,1.05,113,121,131
3428298,glass,1,2268,4032,1008,1411,1194,2208,1.62,113,133,154
3429093,glass,1,2268,4032,891,1148,1468,2407,7.94,153,154,156
3429116,glass,1,2268,4032,832,1405,1682,2659,11.66,155,160,161
3429234,glass,1,2268,4032,913,1386,1490,2519,7.15,153,158,159
3429254,glass,1,2268,4032,747,1701,1301,2454,4.56,156,160,161
3429309,glass,1,2268,4032,895,1550,1421,2380,4.77,158,162,163
3429346,glass,1,2268,4032,813,1298,1521,2367,8.28,166,170,170
3429415,glass,1,2268,4032,885,1477,1436,2199,4.35,156,160,161
3429464,glass,1,2268,4032,994,1543,1290,2531,3.2,146,155,162
3429485,glass,1,2268,4032,851,1500,1528,2592,8.08,148,148,149
3435318,glass,1,2268,4032,953,1519,1204,2349,2.28,105,124,144
3436063,glass,1,2268,4032,847,1638,1487,2183,3.81,124,146,165
3436585,glass,1,2268,4032,1033,1414,1427,2444,4.44,171,174,174
3440119,glass,1,2268,4032,743,917,1616,3002,19.9,139,153,163
3441225,glass,1,2268,4032,955,1585,1170,1835,0.59,109,119,127
3446471,glass,1,2268,4032,945,1896,1452,2385,2.71,144,151,162
3448872,glass,1,2268,4032,1002,1540,1317,2533,3.42,165,169,169
3457576,glass,1,2268,4032,800,1156,1118,1830,2.34,135,161,177
3458548,glass,1,2268,4032,847,1515,1326,2863,7.06,179,183,188
3460027,glass,1,2322,4128,1077,1654,1293,2258,1.36,139,140,143
3460043,glass,1,2322,4128,1081,1763,1286,2330,1.21,140,143,145
3473874,glass,1,2268,4032,910,1912,1342,2331,1.98,130,143,155
3477936,glass,1,2250,4000,916,1031,1362,2212,5.85,97,112,135
3487593,glass,1,2272,4032,1012,1862,1311,2186,1.06,130,135,141
3498596,glass,1,2250,4000,1006,1709,1328,2428,2.57,130,132,138
3503998,glass,1,4032,2268,2151,945,2363,1616,1.56,160,162,163
3516735,glass,1,2268,4032,1033,1890,1251,2303,0.98,123,131,139
3523157,glass,1,2268,4032,1021,1647,1301,2353,2.16,146,164,184
3525185,glass,1,2268,4032,879,1824,1364,2337,2.72,101,154,173
3525868,glass,1,2268,4032,822,1629,1528,2589,7.41,137,148,158
3533695,glass,1,2268,4032,873,1755,1204,1930,0.63,150,156,162
3539550,glass,1,2268,4032,1150,1758,1354,2180,0.94,135,133,130
3539786,glass,1,2250,4000,1041,1562,1266,2175,1.53,142,146,159
3540120,glass,1,2268,4032,1011,1487,1225,2063,1.35,110,120,132
3542250,glass,1,2268,4032,803,1742,1506,2448,5.43,76,78,79
3552163,glass,1,2268,4032,910,1348,1324,2905,7.05,131,136,143
3558877,glass,1,3184,5664,1128,1478,1893,3970,10.57,109,117,129
3559498,glass,1,2268,4032,715,652,1688,3560,30.94,155,158,165
3559651,glass,1,2268,4032,795,1156,1537,3395,18.17,195,197,200
3559675,glass,1,2250,4000,1047,1619,1297,2328,1.97,116,127,140
3564190,glass,1,2610,4640,1022,2074,1425,2480,1.35,169,169,169
3569807,glass,1,2268,4032,665,60,1966,3695,51.72,58,71,88
3570005,glass,1,2268,4032,580,265,1843,3969,51.16,76,96,115
3579193,glass,1,2268,4032,866,1263,1361,2441,6.38,145,146,146
3589914,glass,1,1440,2560,554,852,830,1518,4.99,136,146,148
3591509,glass,1,1440,2560,604,1006,810,1554,3.06,120,127,128
3596948,glass,1,2268,4032,939,1575,1247,2240,2.24,210,212,214
3599046,glass,1,2268,4032,976,1692,1301,2240,1.95,176,178,181
3600210,glass,1,1836,3264,495,1336,1023,1660,2.85,101,101,106
3600322,glass,1,2268,4032,570,1225,1777,3093,24.66,166,172,179
3601869,glass,1,2268,4032,926,1449,1298,2470,4.15,137,157,176
3602162,glass,1,2250,4000,947,1372,1275,2434,3.87,140,142,153
3602864,glass,1,2268,4032,942,1843,1455,2133,1.63,192,195,199
3603098,glass,1,2268,4032,421,1357,1370,2807,15.05,142,145,149
3605221,glass,1,2560,1440,463,573,1760,1000,15.02,92,95,95
3605475,glass,1,2268,4032,791,1582,1515,2139,4.41,147,157,163
3606842,glass,1,2268,4032,507,1304,1723,2511,16.05,91,120,140
3608216,glass,1,2272,4032,901,1279,1346,2403,5.46,141,155,175
3609332,glass,1,2268,4032,810,1770,1351,2315,3.22,126,147,176
3614288,glass,1,2268,4032,832,1795,1496,2485,5.01,169,184,190
3614347,glass,1,2268,4032,838,1540,1315,2356,4.26,179,189,194
3615852,glass,1,2322,4128,713,1361,1454,3019,12.82,181,183,183
3620925,glass,1,2268,4032,803,926,1411,2640,11.4,158,161,161
3621990,glass,1,2268,4032,463,469,1824,2633,32.21,184,185,190
3622133,glass,1,2592,4608,809,1433,1739,2866,11.16,201,203,207
3622185,glass,1,2592,4608,760,1483,1598,3269,12.53,209,211,214
3622232,glass,1,2592,4608,943,1876,1726,2722,5.55,199,201,204
3622476,glass,1,2268,4032,1030,1566,1244,2274,1.66,87,103,126
3623015,glass,1,2336,4160,1037,1941,1263,2173,0.54,130,132,135
3624479,glass,1,2252,4000,743,1775,1313,3119,8.5,93,119,126
3624562,glass,1,2620,4656,855,1743,2067,2965,12.14,100,130,150
3626036,glass,1,2252,4000,782,1891,1311,2822,5.47,94,119,127
3626099,glass,1,2322,4128,946,1916,1094,2298,0.59,115,130,145
3629957,glass,1,2250,4000,834,1481,1497,2297,6.01,94,107,117
3630121,glass,1,2250,4000,752,1476,1583,2292,7.53,94,107,119
3638862,glass,1,2268,4032,589,1436,1503,2623,11.86,101,118,137
3652612,glass,1,2268,4032,804,1687,1277,2076,2.01,116,132,150
3653388,glass,1,1440,2560,635,812,834,1196,2.07,132,147,158
3654429,glass,1,1440,2560,670,971,838,1292,1.46,133,147,159
3654934,glass,1,2268,4032,793,1630,1469,2532,6.67,129,133,136
3655163,glass,1,2268,4032,967,1247,1468,2791,8.46,143,146,152
3655193,glass,1,2268,4032,784,1316,1422,2920,11.19,159,165,172
3655717,glass,1,2268,4032,869,1207,1522,2862,11.82,162,168,174
3655816,glass,1,2268,4032,721,1282,1188,2788,7.69,128,133,140
3655845,glass,1,2268,4032,899,1278,1333,2778,7.12,153,158,164
3657800,glass,1,2268,4032,828,1433,1153,2218,2.79,98,108,126
3658371,glass,1,2268,4032,787,1255,1291,2606,7.45,132,136,142
3658663,glass,1,2268,4032,806,1323,1518,2870,12.04,139,147,152
3660983,glass,1,2268,4032,794,1281,1474,2574,9.61,129,133,139
3661035,glass,1,2268,4032,1011,1789,1266,2007,0.61,151,166,178
3668941,glass,1,2268,4032,958,1644,1228,2466,2.43,146,168,188
3668969,glass,1,2268,4032,973,1512,1266,2410,2.88,154,175,193
3669163,glass,1,2268,4032,1049,1559,1351,2325,2.53,148,169,188
3669515,glass,1,1602,2848,552,1144,1017,1606,4.71,175,178,180
3671111,glass,1,2252,4000,981,1459,1215,2353,2.32,160,160,162
3671668,glass,1,3184,5664,1446,1774,1928,3199,3.81,135,137,140
3674686,glass,1,2268,4032,948,1298,1206,2076,2.2,171,172,175
3677602,glass,1,4000,2250,1513,844,2472,1422,6.16,115,130,144
3679423,glass,1,2250,4000,989,1399,1259,2598,3.6,94,113,130
3679677,glass,1,2268,4032,1002,1651,1295,2281,2.02,145,157,169
3679803,glass,1,2268,4032,976,1795,1228,2274,1.32,146,158,169
3680724,glass,1,1836,3264,711,1520,994,1624,0.49,122,125,132
3681150,glass,1,2268,4032,1062,1707,1326,2133,1.23,165,167,169
3682259,glass,1,2268,4032,902,1044,1338,2700,7.9,191,206,212
3683408,glass,1,2268,4032,745,1890,1571,2254,3.29,198,201,204
3683429,glass,1,2268,4032,1030,1569,1247,2136,1.35,144,155,166
3684575,glass,1,2268,4032,724,1938,1492,2417,4.02,195,198,202
3685001,glass,1,2268,4032,687,1408,1474,2394,8.49,163,166,167
3686539,glass,1,2322,4128,543,1578,1782,2322,9.62,145,147,152
3687171,glass,1,2268,4032,900,1058,1536,2854,12.49,124,144,159
3692884,glass,1,2268,4032,646,1619,1720,2117,5.85,155,158,159
3693838,glass,1,2268,4032,807,1151,1511,2927,13.67,187,191,189
3697482,glass,1,2268,4032,962,1476,1314,2498,3.93,178,187,179
3704480,glass,1,2268,4032,932,1587,1350,2153,2.59,196,199,199
3707043,glass,1,2988,5312,775,950,2314,3947,29.06,113,134,153
3707473,glass,1,2988,5312,408,1071,2736,3889,41.33,85,123,153
3707903,glass,1,2250,4000,853,1300,1269,2631,6.15,102,102,103
3709651,glass,1,2250,4000,1022,1744,1359,2625,3.3,133,137,142
3712847,glass,1,2988,5312,865,2401,1985,2752,2.48,177,180,180
3721605,glass,1,2322,4128,1104,2036,1324,2426,0.9,159,162,164
3722998,glass,1,2322,4128,980,1967,1448,2393,2.08,150,152,153
3727174,glass,1,2250,4000,1053,1956,1328,2059,0.31,95,102,115
3728083,glass,1,2592,4608,922,1501,1418,2844,5.58,116,117,123
3735499,glass,1,2268,4032,907,1950,1490,2482,3.39,117,121,120
3735589,glass,1,2268,4032,882,1975,1537,2205,1.65,113,117,116
3742590,glass,1,2268,4032,958,1106,1436,2687,8.26,121,130,134
3749334,glass,1,2268,4032,921,1471,1336,2556,4.92,151,156,158
3753485,glass,1,2268,4032,715,1758,1276,2306,3.36,166,170,174
3760673,glass,1,2268,4032,828,1553,1393,2862,8.09,152,159,164
3760731,glass,1,2268,4032,677,1225,1859,3345,27.4,135,144,153
3761720,glass,1,2268,4032,920,1118,1351,2374,5.92,159,165,171
3762123,glass,1,2268,4032,986,1698,1333,2351,2.48,157,176,193
3762503,glass,1,2252,4000,934,1531,1237,2634,3.71,170,170,170
3772691,glass,1,2268,4032,954,1370,1332,2148,3.22,131,148,163
3772718,glass,1,2268,4032,1030,1377,1402,2262,3.6,145,159,173
3777180,glass,1,2322,4128,1103,2054,1332,2425,0.89,157,195,80
3777200,glass,1,2322,4128,1335,1970,1507,2291,0.58,156,193,80
3784937,glass,1,2268,4032,782,1655,1607,2273,5.58,148,153,153
3790576,glass,1,4032,2272,1814,1005,2791,1387,4.07,109,140,164
3791003,glass,1,2250,4000,909,1200,1338,2684,7.07,141,145,145
3792081,glass,1,4032,2268,1840,360,2844,1262,9.9,150,164,176
3793827,glass,1,2268,4032,964,1512,1204,2328,2.14,186,194,204
3801294,glass,1,2250,4000,484,1178,1550,2522,15.92,116,113,111
3802273,glass,1,2250,4000,1001,1368,1282,2415,3.27,149,154,154
3815897,glass,1,2604,4624,831,1051,1893,2290,10.93,127,138,144
3816073,glass,1,2268,4032,994,1657,1480,2321,3.53,100,118,147
3816134,glass,1,2268,4032,779,1903,1354,2379,2.99,99,118,146
3822338,glass,1,1836,3264,790,1479,1040,1721,1.01,125,133,139
3824843,glass,1,2268,4032,474,1764,1456,2238,5.09,110,135,158
3825190,glass,1,2268,4032,933,1345,1351,2518,5.36,187,198,212
3826113,glass,1,2252,4000,955,1274,1217,1881,1.77,167,169,171
3831409,glass,1,3184,5664,898,1960,2238,3328,10.16,135,135,137
3840363,glass,1,2268,4032,971,1282,1414,2407,5.45,122,127,124
3840523,glass,1,4032,2268,1241,923,3122,1484,11.54,128,131,130
3840646,glass,1,2340,4160,884,1606,1453,2613,5.89,146,163,171
3849635,glass,1,2268,4032,977,1418,1487,2860,8.04,54,154,144
3860169,glass,1,4032,2268,2129,693,2709,1399,4.48,90,119,140
3864829,glass,1,2268,4032,857,545,1575,2533,15.61,182,188,196
3879898,glass,1,2268,4032,854,1562,1314,1786,1.13,119,127,137
3891970,glass,1,2268,4032,647,1761,1596,2110,3.62,104,123,143
3894244,glass,1,2268,4032,863,684,1348,1994,6.95,73,172,196
3906155,glass,1,2268,4032,882,1520,1263,2687,4.86,115,121,124
3916648,glass,1,2250,4000,1002,1488,1247,2169,1.85,123,91,85
3935252,glass,1,2268,4032,961,1427,1304,2586,4.35,172,175,180
3937215,glass,1,4032,2268,1638,724,2051,1525,3.62,86,116,136
3939901,glass,1,4128,2322,1421,976,2719,1422,6.04,162,163,166
3940078,glass,1,4128,2322,1761,895,2528,1319,3.39,157,157,159
3940226,glass,1,4128,2322,1793,918,2392,1367,2.81,151,152,155
3949182,glass,1,2268,4032,1076,1891,1509,2848,4.53,135,149,163
3950539,glass,1,2268,4032,791,1430,1436,2980,10.93,96,128,154
3976014,glass,1,2268,4032,945,1260,1269,2252,3.51,122,128,136
3990113,glass,1,2268,4032,1002,1637,1373,2753,4.53,173,197,209
3990132,glass,1,2268,4032,1018,1726,1289,2505,2.31,171,196,208
3991859,glass,1,2268,4032,746,1294,1616,2448,10.98,191,192,194
3993858,glass,1,2336,4160,978,1843,1368,2243,1.61,131,133,134
4000468,glass,1,4032,2268,1332,611,2174,1896,11.83,111,121,131
4026903,glass,1,2620,4656,1146,1760,1521,2902,3.51,123,131,140
4030005,glass,1,2268,4032,1089,1612,1252,1976,0.65,154,161,167
4031899,glass,1,2268,4032,1021,1710,1446,2136,1.98,139,142,143
4043263,glass,1,2268,4032,1005,1477,1342,2498,3.76,168,171,173
4046343,glass,1,1836,3264,627,1364,1119,1930,4.65,94,140,173
4048995,glass,1,2268,4032,873,1112,1269,2608,6.48,166,170,173
4049772,glass,1,2268,4032,980,1805,1474,2340,2.89,148,167,186
4051625,glass,1,2268,4032,816,1232,1458,2860,11.43,122,127,129
4058338,glass,1,2592,4608,871,1883,1505,2466,3.09,120,133,149
4058853,glass,1,2272,4032,983,1622,1232,2372,2.04,148,149,150
4059377,glass,1,2592,4608,1040,1897,1678,2840,5.04,135,145,161
4063880,glass,1,2268,4032,1052,1578,1361,2419,2.84,124,141,162
4063943,glass,1,2268,4032,1077,1660,1310,2230,1.45,166,172,175
4065052,glass,1,2268,4032,1046,1452,1285,2394,2.46,154,156,156
4065054,glass,1,2268,4032,668,1887,1310,2123,1.66,138,147,154
4065064,glass,1,2268,4032,1068,1566,1298,2328,1.92,155,159,162
4065129,glass,1,2268,4032,986,1222,1386,2125,3.95,167,168,168
4065951,glass,1,2268,4032,901,1440,1408,2177,4.09,151,152,153
4065989,glass,1,2268,4032,973,1260,1383,2507,5.59,173,174,174
4067194,glass,1,2322,4128,729,1742,1496,2361,4.95,147,153,163
4067225,glass,1,4128,2322,1567,710,2287,1464,5.66,150,154,164
4068716,glass,1,2988,5312,1268,2278,1600,3026,1.56,170,173,175
4070583,glass,1,2268,4032,1087,1471,1329,1922,1.19,161,164,165
4074969,glass,1,2592,4608,1037,2383,1652,2758,1.93,145,146,148
4075080,glass,1,2592,4608,1260,1782,1606,2909,3.26,150,153,158
4076911,glass,1,2322,4128,700,1596,1654,2628,10.27,151,152,158
4078846,glass,1,1836,3264,678,1400,1063,1617,1.39,123,127,135
4079855,glass,1,1836,3264,762,1400,1028,1663,1.17,127,130,138
4079996,glass,1,2268,4032,973,1348,1219,2300,2.56,121,141,163
4080034,glass,1,2268,4032,983,1449,1235,2397,2.61,111,131,153
4080814,glass,1,2268,4032,983,1528,1279,2309,2.53,97,116,138
4082157,glass,1,2268,4032,1032,1676,1354,2070,1.39,188,192,196
4082166,glass,1,2268,4032,1055,1603,1421,2114,2.05,198,202,206
4082367,glass,1,2268,4032,1109,1969,1408,2945,3.19,164,166,167
4085299,glass,1,2268,4032,734,1777,1408,1997,1.62,162,167,174
4085314,glass,1,2268,4032,948,1616,1175,2139,1.3,138,147,160
4085325,glass,1,2268,4032,942,1553,1191,2076,1.42,163,168,175
4085633,glass,1,2340,4160,1021,1615,1346,2746,3.78,133,146,162
4085781,glass,1,2268,4032,882,1216,1326,2318,5.35,153,158,162
4085866,glass,1,2340,4160,998,1605,1300,2759,3.58,137,149,164
4086180,glass,1,2268,4032,879,1373,1468,2498,7.25,154,167,178
4087539,glass,1,2250,4000,1091,1684,1344,2503,2.3,132,131,133
4087545,glass,1,2250,4000,895,1868,1320,2334,2.2,96,104,118
4087708,glass,1,2250,4000,959,1828,1291,2270,1.63,98,105,118
4089439,glass,1,2268,4032,898,1512,1452,2353,5.09,25,136,126
4094526,glass,1,2268,4032,1017,1635,1373,2202,2.21,95,103,114
4094914,glass,1,2268,4032,866,1373,1471,2488,7.38,196,200,203
4094965,glass,1,2268,4032,1033,1877,1477,2325,2.18,166,168,168
4095075,glass,1,2268,4032,999,1751,1471,2353,3.11,177,179,179
4095082,glass,1,2268,4032,901,1562,1515,2463,6.05,178,180,180
4095194,glass,1,2268,4032,951,1547,1383,1988,2.08,163,165,166
4095629,glass,1,2268,4032,989,1534,1225,2287,1.94,159,171,182
4095668,glass,1,2268,4032,942,1436,1213,2388,2.82,159,170,181
4095774,glass,1,2268,4032,1002,1527,1247,2422,2.4,142,155,167
4096007,glass,1,1440,2560,530,966,836,1578,5.08,142,150,155
4096155,glass,1,4032,2268,1824,621,2073,1399,2.12,129,149,162
4096207,glass,1,4032,2268,1937,750,2196,1544,2.25,136,156,170
4096421,glass,1,2268,4032,636,1808,1591,2205,4.15,125,145,158
4097350,glass,1,2268,4032,801,1894,1298,2076,0.99,122,140,154
4098837,glass,1,2268,4032,873,1591,1373,2618,5.62,145,153,163
4100108,glass,1,3264,1836,1181,722,1862,1097,4.26,125,126,131
4100216,glass,1,2322,4128,919,1906,1187,2258,0.98,112,119,129
4100261,glass,1,2322,4128,1000,1758,1309,2183,1.37,116,123,135
4102104,glass,1,2988,5312,1278,1834,1656,3274,3.43,118,126,130
4105932,glass,1,2268,4032,1030,1663,1235,2230,1.27,153,157,161
4106029,glass,1,2268,4032,910,1978,1326,2385,1.85,158,174,191
4106497,glass,1,2268,4032,964,1843,1291,2391,1.96,150,155,160
4109112,glass,1,2592,4608,821,2297,1811,2617,2.65,164,165,167
4109184,glass,1,2592,4608,605,2074,1649,2563,4.27,144,150,154
4109209,glass,1,2592,4608,619,2092,2009,2509,4.85,141,146,150
4109349,glass,1,2592,4608,882,2113,1480,2783,3.35,155,158,161
4109753,glass,1,2268,4032,999,1830,1238,2271,1.15,132,135,137
4113469,glass,1,2592,4608,799,2318,1688,2603,2.12,155,156,157
4113471,glass,1,2592,4608,824,2326,1764,2624,2.35,149,150,152
4115589,glass,1,2268,4032,1058,1493,1399,2202,2.64,145,141,210
4115676,glass,1,4032,2268,1337,847,2836,1264,6.84,126,126,128
4115692,glass,1,2268,4032,850,1449,1213,2605,4.59,159,159,161
4117428,glass,1,2268,4032,844,1556,1276,2728,5.54,139,154,169
4117433,glass,1,2268,4032,895,1332,1301,2879,6.87,151,169,188
4117452,glass,1,2268,4032,819,1336,1326,3109,9.83,146,164,183
4117462,glass,1,2268,4032,1008,1893,1291,2722,2.57,140,157,176
4117473,glass,1,2268,4032,967,1717,1222,2533,2.28,133,151,170
4117659,glass,1,2268,4032,1043,1726,1307,2328,1.74,154,171,186
4119635,glass,1,2268,4032,1062,1840,1216,2255,0.7,171,172,173
4120086,glass,1,2268,4032,1027,1755,1345,2246,1.71,161,176,187
4120091,glass,1,2268,4032,1011,1717,1298,2211,1.55,168,183,193
4120094,glass,1,2268,4032,970,1581,1203,2085,1.28,162,177,188
4120162,glass,1,4640,2610,1994,649,2527,1758,4.88,173,174,172
4120185,glass,1,4128,2322,1654,648,2112,1651,4.79,150,149,150
4120203,glass,1,1836,3264,908,1428,1025,1770,0.67,150,152,153
4120983,glass,1,2988,5312,1311,2302,1818,2868,1.81,156,158,159
4121402,glass,1,1836,3264,864,1283,1040,1754,1.38,144,145,145
4121613,glass,1,1836,3264,826,1061,1010,1683,1.91,144,144,145
4123690,glass,1,2272,4032,1119,1509,1355,2196,1.77,136,148,166
4125224,glass,1,2268,4032,662,1676,1669,2120,4.89,175,188,195
4125231,glass,1,2268,4032,825,1732,1556,2281,4.39,163,178,184
4125239,glass,1,2268,4032,617,1796,1553,2227,4.41,175,187,194
4125249,glass,1,2268,4032,665,1777,1559,2167,3.81,170,184,189
4125254,glass,1,2268,4032,976,1225,1298,2429,4.24,166,180,186
4125262,glass,1,2268,4032,951,1386,1260,2315,3.14,174,187,194
4125307,glass,1,2268,4032,652,1758,1392,2022,2.14,176,190,197
4125326,glass,1,2268,4032,832,1824,1487,2035,1.51,173,187,193
4125604,glass,1,2268,4032,693,1632,1467,2568,7.92,185,198,204
4125609,glass,1,2268,4032,769,1425,1501,2686,10.09,157,168,172
4125665,glass,1,2268,4032,879,1115,1459,2833,10.9,185,193,198
4125673,glass,1,2268,4032,928,1298,1364,2987,8.05,194,203,211
4126931,glass,1,2322,4128,764,1500,1271,2761,6.67,155,157,162
4126938,glass,1,2322,4128,541,1888,1642,2317,4.93,153,154,160
4126942,glass,1,2322,4128,697,1800,1625,2486,6.64,146,149,155
4126952,glass,1,4128,2322,1425,845,2970,1264,6.75,161,163,169
4127074,glass,1,2268,4032,876,1458,1310,2596,5.4,132,144,160
4127117,glass,1,2268,4032,803,1317,1446,2385,7.51,72,99,132
4127177,glass,1,2268,4032,999,939,1310,2832,6.44,127,147,176
