imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio,BgMeanR,BgMeanG,BgMeanB
3996160,pet,1,2268,4032,885,1591,1575,2575,7.42,153,133,113
4009537,pet,1,2268,4032,895,1314,1257,2614,5.15,153,131,108
4011817,pet,1,2268,4032,961,1307,1411,2570,6.22,149,134,121
4030800,pet,1,2268,4032,541,1685,1142,2388,4.62,149,132,119
4032483,pet,1,2268,4032,736,1710,1694,2463,7.89,158,156,154
4052677,pet,1,2268,4032,850,1645,1530,2326,5.06,157,156,153
4058930,pet,1,2272,4032,967,1358,1431,2507,5.82,153,152,150
4065782,pet,1,2268,4032,762,1421,1411,2063,4.56,132,131,130
4065804,pet,1,2268,4032,816,1471,1685,2322,8.09,121,121,120
4065845,pet,1,2268,4032,926,1304,1228,2196,2.95,150,149,148
4065852,pet,1,2268,4032,995,1292,1282,2218,2.91,141,140,140
4065864,pet,1,2268,4032,1005,1332,1339,2344,3.7,123,124,124
4072672,pet,1,2268,4032,917,1257,1295,2151,3.7,160,155,149
4082410,pet,1,2268,4032,1005,1575,1392,2441,3.66,177,147,124
4085949,pet,1,2268,4032,1077,1670,1361,2413,2.31,162,160,156
4086085,pet,1,2268,4032,964,1714,1228,2416,2.03,161,158,154
4086164,pet,1,2268,4032,1027,1503,1379,2320,3.14,164,162,158
4086359,pet,1,2268,4032,852,1541,1191,2593,3.9,136,130,120
4086368,pet,1,2268,4032,891,1406,1255,2415,4.02,141,135,126
4089305,pet,1,2268,4032,1017,1534,1305,2381,2.67,174,166,157
4092672,pet,1,2268,4032,986,1458,1336,2284,3.16,134,123,118
4093399,pet,1,2268,4032,882,1292,1480,2599,8.55,128,118,114
4095691,pet,1,2268,4032,948,1131,1408,2517,6.97,153,152,149
4105818,pet,1,2268,4032,929,1487,1222,2265,2.49,163,158,153
4116552,pet,1,2268,4032,835,1665,1355,2205,3.07,157,136,110
4117831,pet,1,2268,4032,772,1446,1389,2640,8.06,162,144,119
4122742,pet,1,2268,4032,907,1452,1370,2432,4.96,159,158,152
4123078,pet,1,2268,4032,929,1121,1351,2441,6.09,148,142,136
4123170,pet,1,2268,4032,1065,1068,1503,2347,6.13,149,143,135
4125459,pet,1,2268,4032,939,1320,1433,2725,7.59,169,163,149
4131382,pet,1,2268,4032,936,1408,1329,2233,3.55,138,136,132
4134251,pet,1,2268,4032,1046,1326,1399,2492,4.5,140,136,128
4135160,pet,1,2268,4032,891,1263,1468,2337,6.78,154,149,141
4146229,pet,1,2268,4032,876,1150,1389,2608,8.18,152,136,120
4149034,pet,1,2268,4032,813,1402,1474,2529,8.15,153,130,106
4149516,pet,1,2268,4032,617,1720,1792,2221,6.44,152,133,110
4150576,pet,1,2268,4032,936,1336,1282,2375,3.93,165,161,154
4150601,pet,1,2268,4032,976,1307,1314,2322,3.75,167,163,157
4157319,pet,1,2268,4032,939,1449,1310,2611,4.71,149,137,123
4160684,pet,1,2268,4032,873,1852,1685,2180,2.91,138,130,122
4160688,pet,1,2268,4032,866,1865,1632,2199,2.8,136,127,118
4160726,pet,1,2268,4032,1011,1433,1304,2435,3.21,172,156,141
4160743,pet,1,2268,4032,658,1767,1676,2085,3.54,135,129,125
4160744,pet,1,2268,4032,665,1821,1436,2070,2.1,136,131,127
4160798,pet,1,2268,4032,1043,1317,1367,2361,3.7,132,125,120
4163514,pet,1,2268,4032,926,1556,1339,2041,2.19,128,120,111
4163655,pet,1,2268,4032,813,2003,1594,2413,3.5,133,125,117
4163695,pet,1,2268,4032,715,1458,1402,2142,5.14,127,119,110
4163720,pet,1,2268,4032,816,1421,1547,1767,2.77,129,121,112
4163754,pet,1,2268,4032,721,1509,1663,1991,4.97,136,130,125
4163755,pet,1,2268,4032,1123,1796,1654,2369,3.33,136,129,121
4163800,pet,1,2268,4032,844,1496,1692,2013,4.79,141,135,127
4163812,pet,1,2268,4032,693,1802,1704,2123,3.55,128,120,111
4163854,pet,1,2268,4032,548,1566,1676,1997,5.32,139,133,128
4167043,pet,1,2268,4032,772,1777,1506,2035,2.07,141,141,138
4183608,pet,1,2268,4032,1021,1364,1358,2463,4.05,179,165,153
4183700,pet,1,2268,4032,948,1509,1414,2470,4.9,166,157,147
4188376,pet,1,2268,4032,744,1763,1717,2054,3.1,168,165,156
4189608,pet,1,2268,4032,914,1572,1238,2615,3.7,154,152,148
4189662,pet,1,2268,4032,915,1445,1289,2696,5.12,130,119,113
4189925,pet,1,2268,4032,967,1424,1310,2438,3.8,157,141,129
4190478,pet,1,2268,4032,958,1452,1298,2517,3.96,133,124,114
4191951,pet,1,2272,4032,838,1131,1317,2268,5.95,159,143,126
4193467,pet,1,2268,4032,1002,1666,1452,2306,3.15,161,146,133
4194642,pet,1,2268,4032,813,1411,1518,2167,5.83,144,139,134
4199524,pet,1,2268,4032,929,1648,1277,2385,2.8,141,140,142
4199614,pet,1,2268,4032,852,1825,1296,2582,3.68,135,134,135
4211227,pet,1,2268,4032,998,1544,1293,2502,3.09,147,132,113
4217570,pet,1,2268,4032,1002,1531,1317,2649,3.85,145,140,130
4218803,pet,1,2268,4032,957,1483,1380,2641,5.36,167,147,126
4218918,pet,1,2268,4032,917,1424,1246,2570,4.12,169,150,129
4227853,pet,1,2268,4032,1008,1269,1443,2548,6.08,154,151,148
4531625,pet,1,2268,4032,1017,1559,1282,2473,2.65,154,137,123
4533388,pet,1,2268,4032,546,1677,1712,2202,6.69,163,159,155
4582630,pet,1,2268,4032,970,1433,1339,2665,4.97,166,127,107
4608926,pet,1,2268,4032,990,1615,1292,2381,2.53,164,141,124
4617942,pet,1,2268,4032,924,1685,1306,2590,3.78,152,149,142
4618650,pet,1,2268,4032,562,1551,1518,2075,5.48,158,154,148
4625040,pet,1,2268,4032,851,1276,1264,2354,4.87,159,155,154
4631836,pet,1,2268,4032,999,1698,1326,2400,2.51,161,150,135
4670665,pet,1,2268,4032,997,1638,1411,2283,2.92,158,134,106
