imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio,BgMeanR,BgMeanG,BgMeanB
3410121,vinyl,1,2268,4032,775,1446,1380,2070,4.13,148,131,118
3410139,vinyl,1,2268,4032,800,1244,1361,1594,2.15,162,147,136
3410308,vinyl,1,2268,4032,507,1600,1216,2227,4.86,161,146,137
3410813,vinyl,1,2268,4032,765,1572,1616,2381,7.53,160,150,140
3410895,vinyl,1,2268,4032,769,1535,1514,2466,7.58,155,140,129
3411765,vinyl,1,2268,4032,740,1644,1471,2306,5.29,125,124,123
3412021,vinyl,1,2268,4032,822,1260,1518,2438,8.97,160,152,143
3413011,vinyl,1,2268,4032,734,1490,1440,2385,6.91,147,131,119
3413037,vinyl,1,2268,4032,828,1603,1436,2536,6.2,171,159,149
3413070,vinyl,1,2268,4032,639,1531,1729,2073,6.46,172,158,145
3413090,vinyl,1,2268,4032,750,1512,1496,2044,4.34,167,153,145
3413104,vinyl,1,2268,4032,668,1361,1461,2350,8.58,166,162,158
3413123,vinyl,1,2268,4032,715,1181,1405,2095,6.9,150,133,121
3413198,vinyl,1,2268,4032,778,1292,1528,2010,5.89,148,144,141
3413381,vinyl,1,2268,4032,712,1625,1477,2492,7.25,156,142,130
3413435,vinyl,1,2268,4032,869,1723,1216,2722,3.79,157,142,131
3413454,vinyl,1,2268,4032,617,1632,1474,2580,8.88,124,121,117
3413536,vinyl,1,2268,4032,932,1254,1559,2114,5.9,151,133,119
3413545,vinyl,1,2268,4032,857,1260,1627,2162,7.6,160,143,132
3413970,vinyl,1,2268,4032,1062,1062,1537,2381,6.85,155,142,133
3414001,vinyl,1,2268,4032,646,1383,1553,2057,6.69,165,149,137
3414038,vinyl,1,2268,4032,822,1673,1512,1981,2.32,148,146,144
3414050,vinyl,1,2268,4032,1169,1761,1575,2281,2.31,155,138,126
3414085,vinyl,1,2268,4032,800,1468,1553,2299,6.84,162,152,140
3414087,vinyl,1,2268,4032,917,1912,1380,2337,2.15,156,139,127
3414348,vinyl,1,2268,4032,976,1670,1443,2347,3.46,176,167,155
3414382,vinyl,1,2268,4032,910,1065,1584,1827,5.62,143,128,117
3414447,vinyl,1,2268,4032,734,1556,1282,2473,5.5,152,130,111
3414461,vinyl,1,2268,4032,822,1509,1471,2366,6.08,159,141,127
3414477,vinyl,1,2268,4032,687,1260,1644,2041,8.17,140,121,108
3414798,vinyl,1,2268,4032,854,1723,1547,2492,5.83,142,134,124
3414854,vinyl,1,2268,4032,844,1666,1452,2419,5.01,151,133,120
3414876,vinyl,1,2268,4032,789,1584,1490,2466,6.76,164,138,116
3414918,vinyl,1,2268,4032,583,1528,1534,2271,7.73,171,165,156
3415103,vinyl,1,2268,4032,756,1685,1581,2438,6.79,140,124,112
3415245,vinyl,1,2268,4032,797,1717,1455,2325,4.37,171,154,139
3415334,vinyl,1,2268,4032,725,1625,1471,2422,6.5,148,124,106
3415461,vinyl,1,2268,4032,733,1896,1310,2712,5.15,158,135,117
3415478,vinyl,1,2268,4032,800,1515,1358,2174,4.02,159,134,117
3415529,vinyl,1,2268,4032,687,1175,1446,1808,5.25,164,139,118
3415659,vinyl,1,2268,4032,939,1496,1317,2025,2.19,172,151,134
3416114,vinyl,1,2268,4032,916,1875,1335,2439,2.58,142,124,111
3416284,vinyl,1,2268,4032,898,1695,1389,2526,4.46,174,168,147
3416457,vinyl,1,2268,4032,580,1619,1191,2107,3.26,149,130,113
3416932,vinyl,1,2268,4032,1030,2158,1622,2611,2.93,165,148,135
3417051,vinyl,1,2268,4032,694,1601,1277,1988,2.47,140,123,111
3417184,vinyl,1,2268,4032,869,1855,1364,2466,3.31,150,128,110
3417376,vinyl,1,2268,4032,849,1742,1490,2596,5.99,156,143,129
3417430,vinyl,1,2268,4032,769,1367,1150,2233,3.61,153,128,108
3417903,vinyl,1,2268,4032,863,1739,1348,2296,2.95,152,131,115
3418275,vinyl,1,2268,4032,992,1503,1503,2208,3.94,161,163,144
3418398,vinyl,1,2268,4032,942,1600,1301,2196,2.34,169,168,156
3418797,vinyl,1,2268,4032,819,1380,1515,2400,7.76,153,139,123
3418823,vinyl,1,2268,4032,747,1670,1518,2567,7.56,147,134,122
3419217,vinyl,1,2268,4032,854,1595,1417,2347,4.63,152,136,120
3419473,vinyl,1,2268,4032,731,1562,1685,2347,8.19,152,139,125
3419511,vinyl,1,2268,4032,739,1499,1594,2416,8.57,149,135,119
3419634,vinyl,1,2268,4032,885,1452,1575,2214,5.75,157,143,126
3419652,vinyl,1,2268,4032,849,1401,1336,2640,6.6,124,121,119
3420038,vinyl,1,2268,4032,791,1298,1383,2221,5.98,150,147,145
3420328,vinyl,1,2268,4032,917,1619,1389,2155,2.77,127,120,113
3420846,vinyl,1,2268,4032,901,1591,1427,2482,5.13,160,143,124
3420877,vinyl,1,2268,4032,702,1578,1458,2545,7.99,181,162,142
3420910,vinyl,1,2268,4032,772,1698,1803,2302,6.81,149,136,122
3421044,vinyl,1,2268,4032,567,1553,1421,2118,5.28,160,154,151
3421075,vinyl,1,2268,4032,860,1258,1377,2473,6.87,180,162,145
3421085,vinyl,1,2268,4032,762,1465,1423,2280,5.89,155,150,149
3422235,vinyl,1,2268,4032,866,1792,1479,2161,2.47,167,144,124
3422790,vinyl,1,2268,4032,762,1499,1534,2189,5.83,128,121,115
3424115,vinyl,1,2268,4032,986,1361,1367,2964,6.68,165,160,155
3424562,vinyl,1,2268,4032,907,1421,1273,1978,2.23,154,152,150
3424597,vinyl,1,2268,4032,841,1424,1279,2007,2.79,148,146,143
3424664,vinyl,1,2268,4032,989,1206,1572,2444,7.89,165,160,155
3424992,vinyl,1,2268,4032,769,1818,1578,2514,6.16,136,136,134
3425102,vinyl,1,2268,4032,721,1556,1521,2501,8.27,160,141,118
3425125,vinyl,1,2268,4032,743,1499,1430,2567,8.02,151,150,149
3425160,vinyl,1,2268,4032,910,1553,1553,2202,4.56,163,144,123
3425169,vinyl,1,2268,4032,876,1755,1455,2362,3.84,166,146,125
3426091,vinyl,1,2268,4032,630,1361,1320,2498,8.58,166,162,157
3426327,vinyl,1,2268,4032,970,1118,1205,2451,3.43,158,134,106
3426583,vinyl,1,2268,4032,885,1704,1383,2372,3.64,147,145,140
3426605,vinyl,1,2268,4032,910,1710,1358,2214,2.47,148,146,140
3426658,vinyl,1,2268,4032,929,1584,1336,2482,4.0,149,148,142
3426774,vinyl,1,2268,4032,983,1679,1424,2274,2.87,148,146,140
3427209,vinyl,1,2268,4032,712,1820,1358,2570,5.3,155,152,149
3427267,vinyl,1,2268,4032,1002,1695,1332,2514,2.96,153,132,110
3427340,vinyl,1,2268,4032,863,1578,1364,2369,4.33,155,131,106
3427391,vinyl,1,2268,4032,852,1596,1331,2392,4.17,161,137,112
3428553,vinyl,1,2268,4032,810,1427,1480,2328,6.6,154,136,115
3428630,vinyl,1,2268,4032,898,1540,1481,2552,6.45,149,130,109
3428984,vinyl,1,2268,4032,762,1572,1534,2501,7.84,158,146,133
3429015,vinyl,1,2268,4032,904,1449,1288,2466,4.27,146,134,122
3429034,vinyl,1,2268,4032,769,1436,1269,2563,6.16,156,141,122
3429271,vinyl,1,2268,4032,835,1610,1399,2325,4.41,161,160,157
3429422,vinyl,1,2268,4032,797,1295,1506,2451,8.96,174,159,139
3443630,vinyl,1,2268,4032,816,1660,1566,2466,6.61,155,148,142
3445533,vinyl,1,2268,4032,816,1509,1572,2422,7.55,156,154,152
3446514,vinyl,1,2268,4032,932,1701,1389,2498,3.98,150,143,137
3451351,vinyl,1,2268,4032,300,1842,1925,2237,7.02,131,119,108
3451967,vinyl,1,2268,4032,293,2129,1925,2520,6.98,142,127,111
3453493,vinyl,1,2268,4032,980,1490,1399,2533,4.78,168,165,159
3453828,vinyl,1,2268,4032,839,1546,1452,2333,5.28,137,135,130
3459378,vinyl,1,2268,4032,964,942,1638,1814,6.43,152,146,141
3464398,vinyl,1,2268,4032,945,1544,1493,2539,5.96,165,159,153
3492604,vinyl,1,2268,4032,832,1852,1499,2435,4.25,151,126,106
3503116,vinyl,1,2268,4032,813,1603,1414,2545,6.19,138,133,128
3516574,vinyl,1,2268,4032,794,1496,1468,2249,5.55,131,125,118
3520475,vinyl,1,2268,4032,914,1458,1440,2655,6.89,163,147,130
3531017,vinyl,1,2268,4032,813,1660,1629,2177,4.61,126,125,120
3531299,vinyl,1,2268,4032,778,1723,1266,2545,4.39,158,153,146
3531317,vinyl,1,2268,4032,939,1537,1276,2145,2.24,170,163,157
3546163,vinyl,1,2268,4032,794,1383,1367,2614,7.71,161,160,158
3549474,vinyl,1,2268,4032,898,1318,1455,2438,6.82,158,158,155
3549559,vinyl,1,2268,4032,850,1660,1458,2410,4.99,152,150,145
3554918,vinyl,1,2268,4032,895,1140,1298,2709,6.91,165,161,155
3562949,vinyl,1,2268,4032,643,1405,1263,2290,6.0,145,128,112
3568895,vinyl,1,2268,4032,668,1591,1620,2325,7.64,143,125,106
3572654,vinyl,1,2268,4032,866,1276,1537,2476,8.81,139,127,120
3595624,vinyl,1,2268,4032,542,1446,1682,2159,8.89,140,138,134
3597972,vinyl,1,2268,4032,942,1600,1282,2328,2.71,152,142,131
3598777,vinyl,1,2268,4032,633,1723,1651,2397,7.5,161,158,153
3601074,vinyl,1,2268,4032,873,1528,1454,2725,7.61,145,148,146
3601140,vinyl,1,2268,4032,939,1824,1471,2271,2.6,166,157,147
3602474,vinyl,1,2268,4032,863,1726,1361,2280,3.02,142,124,108
3605804,vinyl,1,2268,4032,806,1679,1578,2309,5.32,166,146,126
3608343,vinyl,1,2268,4032,983,1493,1389,2495,4.45,135,134,131
3608571,vinyl,1,2268,4032,869,1238,1370,2466,6.73,123,122,118
3614121,vinyl,1,2268,4032,835,1657,1452,2586,6.27,145,138,129
3618731,vinyl,1,2268,4032,914,1603,1446,2309,4.11,169,140,115
3619496,vinyl,1,2268,4032,674,1472,1719,2055,6.66,141,136,130
3619748,vinyl,1,2268,4032,844,1484,1493,2290,5.72,178,165,151
3620909,vinyl,1,2268,4032,833,1821,1405,2722,5.64,159,140,120
3623707,vinyl,1,2268,4032,838,1424,1547,2422,7.74,161,135,119
3639679,vinyl,1,2268,4032,929,1625,1525,2082,2.98,154,148,143
3640332,vinyl,1,2268,4032,949,1738,1353,2463,3.2,125,114,107
3643129,vinyl,1,2268,4032,723,1783,1433,2306,4.06,129,122,115
3643187,vinyl,1,2268,4032,869,1531,1543,2325,5.85,129,129,128
3643250,vinyl,1,2268,4032,731,1521,1496,2063,4.53,128,122,115
3643517,vinyl,1,2268,4032,743,1375,1497,2335,7.92,126,120,113
3651163,vinyl,1,2268,4032,971,1400,1358,2530,4.78,144,138,132
3652013,vinyl,1,2268,4032,794,1452,1547,2306,7.03,141,126,113
3653210,vinyl,1,2268,4032,970,1515,1288,2375,2.99,138,131,124
3653212,vinyl,1,2268,4032,947,1736,1258,2595,2.92,135,129,122
3654157,vinyl,1,2268,4032,945,1739,1461,2166,2.41,174,163,150
3656434,vinyl,1,2268,4032,729,1753,1616,2327,5.57,174,166,159
3659556,vinyl,1,2268,4032,986,1458,1436,2485,5.05,154,136,116
3662706,vinyl,1,2268,4032,826,1805,1533,2153,2.69,180,157,127
3664898,vinyl,1,2268,4032,668,1603,1402,2403,6.42,172,161,149
3666381,vinyl,1,2268,4032,879,1395,1436,2690,7.89,133,126,116
3666842,vinyl,1,2268,4032,942,1427,1276,2470,3.81,149,145,140
3670693,vinyl,1,2268,4032,977,1729,1389,2520,3.56,174,160,145
3671491,vinyl,1,2268,4032,709,1484,1679,2178,7.36,162,160,157
3671873,vinyl,1,2268,4032,781,1531,1206,2092,2.61,178,166,153
3673926,vinyl,1,2268,4032,951,992,1484,2407,8.25,169,147,126
3676495,vinyl,1,2268,4032,520,1855,1521,2504,7.1,179,164,151
3679543,vinyl,1,2268,4032,727,1728,1581,2598,8.12,171,160,147
3680546,vinyl,1,2268,4032,914,1374,1559,2353,6.91,148,141,133
3681570,vinyl,1,2268,4032,879,1351,1487,2170,5.45,170,163,158
3683096,vinyl,1,2268,4032,797,1606,1458,2400,5.74,168,156,133
3683104,vinyl,1,2268,4032,765,1402,1550,2422,8.76,174,160,134
3683631,vinyl,1,2268,4032,819,1295,1584,2038,6.22,148,131,121
3685932,vinyl,1,2268,4032,789,1748,1445,2211,3.32,158,157,153
3688274,vinyl,1,2268,4032,819,1493,1247,2725,5.77,160,158,156
3693308,vinyl,1,2268,4032,992,1222,1310,2570,4.69,162,151,141
3693344,vinyl,1,2268,4032,1140,1414,1377,2332,2.38,172,162,153
3694774,vinyl,1,2268,4032,788,1279,1537,2174,7.33,178,147,121
