imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio,BgMeanR,BgMeanG,BgMeanB
3422110,glass,1,2610,4640,1170,400,1711,2360,8.76,146,148,145
3423614,glass,1,2250,4000,1059,1579,1359,2500,3.07,125,117,110
3423742,glass,1,2250,4000,1041,1419,1391,2516,4.27,133,127,120
3429093,glass,1,2268,4032,891,1148,1468,2407,7.94,156,154,153
3429234,glass,1,2268,4032,913,1386,1490,2519,7.15,159,158,153
3429254,glass,1,2268,4032,747,1701,1301,2454,4.56,161,160,156
3429309,glass,1,2268,4032,895,1550,1421,2380,4.77,163,162,158
3429415,glass,1,2268,4032,885,1477,1436,2199,4.35,161,160,156
3429464,glass,1,2268,4032,994,1543,1290,2531,3.2,162,155,146
3429485,glass,1,2268,4032,851,1500,1528,2592,8.08,149,148,148
3436063,glass,1,2268,4032,847,1638,1487,2183,3.81,165,146,124
3446471,glass,1,2268,4032,945,1896,1452,2385,2.71,162,151,144
3457576,glass,1,2268,4032,800,1156,1118,1830,2.34,177,161,135
3498596,glass,1,2250,4000,1006,1709,1328,2428,2.57,138,132,130
3525868,glass,1,2268,4032,822,1629,1528,2589,7.41,158,148,137
3552163,glass,1,2268,4032,910,1348,1324,2905,7.05,143,136,131
3579193,glass,1,2268,4032,866,1263,1361,2441,6.38,146,146,145
3589914,glass,1,1440,2560,554,852,830,1518,4.99,148,146,136
3591509,glass,1,1440,2560,604,1006,810,1554,3.06,128,127,120
3601869,glass,1,2268,4032,926,1449,1298,2470,4.15,176,157,137
3602162,glass,1,2250,4000,947,1372,1275,2434,3.87,153,142,140
3605475,glass,1,2268,4032,791,1582,1515,2139,4.41,163,157,147
3608216,glass,1,2272,4032,901,1279,1346,2403,5.46,175,155,141
3609332,glass,1,2268,4032,810,1770,1351,2315,3.22,176,147,126
3652612,glass,1,2268,4032,804,1687,1277,2076,2.01,150,132,116
3653388,glass,1,1440,2560,635,812,834,1196,2.07,158,147,132
3654934,glass,1,2268,4032,793,1630,1469,2532,6.67,136,133,129
3655163,glass,1,2268,4032,967,1247,1468,2791,8.46,152,146,143
3655816,glass,1,2268,4032,721,1282,1188,2788,7.69,140,133,128
3655845,glass,1,2268,4032,899,1278,1333,2778,7.12,164,158,153
3658371,glass,1,2268,4032,787,1255,1291,2606,7.45,142,136,132
3671668,glass,1,3184,5664,1446,1774,1928,3199,3.81,140,137,135
3677602,glass,1,4000,2250,1513,844,2472,1422,6.16,144,130,115
3679677,glass,1,2268,4032,1002,1651,1295,2281,2.02,169,157,145
3692884,glass,1,2268,4032,646,1619,1720,2117,5.85,159,158,155
3709651,glass,1,2250,4000,1022,1744,1359,2625,3.3,142,137,133
3722998,glass,1,2322,4128,980,1967,1448,2393,2.08,153,152,150
3728083,glass,1,2592,4608,922,1501,1418,2844,5.58,123,117,116
3742590,glass,1,2268,4032,958,1106,1436,2687,8.26,134,130,121
3749334,glass,1,2268,4032,921,1471,1336,2556,4.92,158,156,151
3760673,glass,1,2268,4032,828,1553,1393,2862,8.09,164,159,152
3761720,glass,1,2268,4032,920,1118,1351,2374,5.92,171,165,159
3772691,glass,1,2268,4032,954,1370,1332,2148,3.22,163,148,131
3772718,glass,1,2268,4032,1030,1377,1402,2262,3.6,173,159,145
3784937,glass,1,2268,4032,782,1655,1607,2273,5.58,153,153,148
3791003,glass,1,2250,4000,909,1200,1338,2684,7.07,145,145,141
3802273,glass,1,2250,4000,1001,1368,1282,2415,3.27,154,154,149
3824843,glass,1,2268,4032,474,1764,1456,2238,5.09,158,135,110
3840363,glass,1,2268,4032,971,1282,1414,2407,5.45,124,127,122
3840646,glass,1,2340,4160,884,1606,1453,2613,5.89,171,163,146
3906155,glass,1,2268,4032,882,1520,1263,2687,4.86,124,121,115
3940078,glass,1,4128,2322,1761,895,2528,1319,3.39,159,157,157
3940226,glass,1,4128,2322,1793,918,2392,1367,2.81,155,152,151
3949182,glass,1,2268,4032,1076,1891,1509,2848,4.53,163,149,135
3976014,glass,1,2268,4032,945,1260,1269,2252,3.51,136,128,122
4026903,glass,1,2620,4656,1146,1760,1521,2902,3.51,140,131,123
4058338,glass,1,2592,4608,871,1883,1505,2466,3.09,149,133,120
4058853,glass,1,2272,4032,983,1622,1232,2372,2.04,150,149,148
4059377,glass,1,2592,4608,1040,1897,1678,2840,5.04,161,145,135
4063880,glass,1,2268,4032,1052,1578,1361,2419,2.84,162,141,124
4065052,glass,1,2268,4032,1046,1452,1285,2394,2.46,156,156,154
4065951,glass,1,2268,4032,901,1440,1408,2177,4.09,153,152,151
4067194,glass,1,2322,4128,729,1742,1496,2361,4.95,163,153,147
4075080,glass,1,2592,4608,1260,1782,1606,2909,3.26,158,153,150
4079996,glass,1,2268,4032,973,1348,1219,2300,2.56,163,141,121
4080034,glass,1,2268,4032,983,1449,1235,2397,2.61,153,131,111
4085633,glass,1,2340,4160,1021,1615,1346,2746,3.78,162,146,133
4085781,glass,1,2268,4032,882,1216,1326,2318,5.35,162,158,153
4085866,glass,1,2340,4160,998,1605,1300,2759,3.58,164,149,137
4086180,glass,1,2268,4032,879,1373,1468,2498,7.25,178,167,154
4087539,glass,1,2250,4000,1091,1684,1344,2503,2.3,133,131,132
4095668,glass,1,2268,4032,942,1436,1213,2388,2.82,181,170,159
4095774,glass,1,2268,4032,1002,1527,1247,2422,2.4,167,155,142
4096007,glass,1,1440,2560,530,966,836,1578,5.08,155,150,142
4096421,glass,1,2268,4032,636,1808,1591,2205,4.15,158,145,125
4098837,glass,1,2268,4032,873,1591,1373,2618,5.62,163,153,145
4100108,glass,1,3264,1836,1181,722,1862,1097,4.26,131,126,125
4102104,glass,1,2988,5312,1278,1834,1656,3274,3.43,130,126,118
4109184,glass,1,2592,4608,605,2074,1649,2563,4.27,154,150,144
4109209,glass,1,2592,4608,619,2092,2009,2509,4.85,150,146,141
4109349,glass,1,2592,4608,882,2113,1480,2783,3.35,161,158,155
4113469,glass,1,2592,4608,799,2318,1688,2603,2.12,157,156,155
4113471,glass,1,2592,4608,824,2326,1764,2624,2.35,152,150,149
4115692,glass,1,2268,4032,850,1449,1213,2605,4.59,161,159,159
4117428,glass,1,2268,4032,844,1556,1276,2728,5.54,169,154,139
4117462,glass,1,2268,4032,1008,1893,1291,2722,2.57,176,157,140
4117473,glass,1,2268,4032,967,1717,1222,2533,2.28,170,151,133
4126931,glass,1,2322,4128,764,1500,1271,2761,6.67,162,157,155
4126938,glass,1,2322,4128,541,1888,1642,2317,4.93,160,154,153
4126942,glass,1,2322,4128,697,1800,1625,2486,6.64,155,149,146
4127074,glass,1,2268,4032,876,1458,1310,2596,5.4,160,144,132
4127177,glass,1,2268,4032,999,939,1310,2832,6.44,176,147,127
4130926,glass,1,1602,2848,592,750,1092,1288,5.9,156,147,137
4131595,glass,1,2268,4032,934,1275,1420,2790,8.05,165,163,157
4143629,glass,1,2268,4032,1033,1298,1348,2038,2.55,159,145,131
4146031,glass,1,2268,4032,1071,1418,1358,2151,2.3,144,130,116
4149187,glass,1,2268,4032,1039,1830,1421,2671,3.51,159,136,109
4152872,glass,1,3264,1836,1410,708,1989,1135,4.13,134,134,134
4175309,glass,1,2250,4000,1075,1262,1310,2277,2.65,160,155,147
4179448,glass,1,2620,4656,1114,1870,1496,2794,2.89,171,162,153
4182016,glass,1,2268,4032,1017,1153,1449,2810,7.83,166,154,144
4190887,glass,1,2268,4032,976,1572,1279,2410,2.78,131,122,112
4191746,glass,1,2272,4032,788,1348,1361,2246,5.62,163,149,135
4191862,glass,1,2272,4032,810,1364,1358,2451,6.5,171,159,143
4198128,glass,1,2268,4032,1043,1660,1317,2391,2.19,145,144,143
4198579,glass,1,2268,4032,1228,1628,971,2473,2.37,150,150,152
4198864,glass,1,2268,4032,1096,1786,1408,2615,2.83,161,145,128
4199202,glass,1,2268,4032,863,1698,1616,2624,7.63,155,143,129
4210264,glass,1,2268,4032,936,992,1314,2249,5.2,168,164,157
4210487,glass,1,2268,4032,832,1584,1329,2029,2.42,122,123,119
4210510,glass,1,2268,4032,847,1887,1657,2359,4.18,121,122,118
4229029,glass,1,2268,4032,980,1433,1320,2051,2.3,168,154,134
4268989,glass,1,2268,4032,983,1569,1301,2388,2.85,151,147,141
4269148,glass,1,2268,4032,762,1581,1484,2479,7.09,154,151,146
4522915,glass,1,2268,4032,920,1603,1361,2120,2.49,169,142,122
4536414,glass,1,2268,4032,1021,1099,1485,2421,6.71,163,138,111
4550589,glass,1,2988,5312,1577,1992,1905,3100,2.29,162,155,147
4552687,glass,1,1602,2848,589,1083,1104,1764,7.69,129,128,127
4559236,glass,1,2268,4032,945,1181,1443,2460,6.97,162,159,155
4571637,glass,1,1440,2560,544,1033,909,1474,4.37,156,149,140
4578858,glass,1,1836,3264,627,1270,1086,1726,3.49,131,120,120
4587586,glass,1,2988,5312,1280,2106,1690,3468,3.52,136,128,120
4605001,glass,1,4000,2252,1644,1046,2262,1443,2.72,165,162,157
4662722,glass,1,2322,4128,851,1477,1325,2707,6.08,160,155,154
4667475,glass,1,1836,3264,607,1275,1150,1828,5.01,129,119,118
4702833,glass,1,2252,4000,1021,1441,1277,2603,3.3,157,155,152
4708376,glass,1,2268,4032,926,1433,1399,2224,4.09,154,149,141
4740555,glass,1,2268,4032,926,1222,1381,2623,6.97,139,139,141
4751251,glass,1,2988,5312,1242,1939,1733,3382,4.46,139,138,136
4755925,glass,1,2268,4032,995,1585,1376,2221,2.65,168,164,159
4763828,glass,1,2268,4032,759,1402,1455,2306,6.88,134,134,135
4843408,glass,1,1836,3264,681,1403,1127,2003,4.47,150,141,128
4873709,glass,1,2268,4032,633,1377,1537,2092,7.07,149,135,121
4873745,glass,1,2268,4032,589,1401,1522,2141,7.55,158,139,125
4883288,glass,1,2250,4000,916,1334,1337,2672,6.26,123,116,107
4891670,glass,1,2268,4032,1058,1544,1314,2290,2.09,153,151,146
4892131,glass,1,2268,4032,899,1457,1490,2631,7.59,164,162,158
4903899,glass,1,1602,2848,400,1248,1297,1511,5.17,161,161,158
4907673,glass,1,2268,4032,1043,1462,1312,2267,2.37,147,140,127
4908082,glass,1,2268,4032,932,1480,1335,1988,2.24,148,139,127
4914510,glass,1,1440,2560,466,900,1016,1496,8.89,159,150,136
4914966,glass,1,2268,4032,907,1893,1378,2524,3.25,124,120,114
4947491,glass,1,2322,4128,848,1651,1406,2328,3.94,142,135,138
4959613,glass,1,2250,4000,1006,1364,1272,2519,3.41,143,127,116
4982611,glass,1,2592,4608,1055,2200,1699,2851,3.51,146,144,143
4984787,glass,1,2268,4032,835,2244,1547,2624,2.96,144,142,137
4990127,glass,1,2252,4000,672,1478,1512,2419,8.77,171,164,157
4998459,glass,1,3184,5664,1332,1769,2097,3890,9.0,138,131,123
5012591,glass,1,2268,4032,847,1213,1531,2249,7.75,162,150,136
5012723,glass,1,2268,4032,847,1534,1430,2384,5.42,162,150,138
5024339,glass,1,2268,4032,838,1625,1509,2637,7.43,147,135,125
5059777,glass,1,2988,5312,1021,2141,1702,3179,4.45,152,148,145
5065596,glass,1,2620,4656,1001,1982,1590,3521,7.43,156,153,146
5070340,glass,1,2592,4608,970,1609,1536,3075,6.95,150,149,147
5071752,glass,1,2250,4000,916,1359,1326,2743,6.3,131,126,118
5081847,glass,1,2268,4032,1065,1383,1371,2326,3.16,164,158,150
5084300,glass,1,2268,4032,753,1742,1505,2280,4.42,164,160,156
5099238,glass,1,2268,4032,880,1571,1354,2076,2.62,150,149,145
5107107,glass,1,2268,4032,1133,1480,1465,2318,3.04,138,129,118
5116819,glass,1,2268,4032,920,1786,1600,2602,6.07,128,129,124
5141301,glass,1,3184,5664,1353,2241,2008,3881,5.96,158,154,151
5144286,glass,1,2268,4032,882,1512,1405,2747,7.06,174,165,157
5159003,glass,1,2592,4608,1206,1519,1627,3096,5.56,155,154,152
custom_00191,glass,1,2268,4032,770,1799,1399,2297,3.43,121,126,108
custom_00193,glass,1,2268,4032,939,1617,1230,2489,2.77,126,129,110
custom_00285,glass,1,2268,4032,630,2882,1380,3243,2.96,121,123,115
