imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio,BgMeanR,BgMeanG,BgMeanB
3404695,paper,1,2268,4032,879,1751,1386,2463,3.95,186,183,179
3404702,pack,1,2268,4032,964,1792,1222,2170,1.07,205,202,198
3404722,paper,1,4032,2268,1625,649,2243,1465,5.51,159,155,143
3404745,paper,1,2268,4032,787,1559,1433,2426,6.12,148,145,142
3404761,paper,1,2620,4656,1060,1935,1615,2741,3.67,141,127,119
3404766,plastic,1,2268,4032,980,1742,1446,2422,3.47,145,139,133
3404790,paper,1,2268,4032,614,1358,1531,2539,11.84,184,154,123
3404820,glass,1,2268,4032,964,1695,1241,2718,3.1,119,109,103
3404821,plastic,1,2268,4032,750,747,1320,1811,6.63,174,163,152
3404832,paper,1,2268,4032,812,1565,1440,2435,5.97,173,171,168
3404838,paper,1,2268,4032,547,1245,1873,3067,26.42,144,123,101
3404850,pack,1,2250,4000,666,1428,1575,2284,8.65,159,151,150
3404862,paper,1,2268,4032,639,1531,1575,2240,7.26,165,157,144
3404879,paper,1,2268,4032,725,1402,1515,2470,9.23,160,129,104
3404919,paper,1,1836,3264,525,1382,1295,2104,9.28,170,135,95
3404954,paper,1,2268,4032,750,1373,1440,2032,4.97,176,156,134
3404972,vinyl,1,2250,4000,822,1281,1569,2238,7.94,151,144,141
3404995,vinyl,1,2268,4032,816,1506,1550,2492,7.91,139,135,128
3404997,paper,1,2268,4032,838,1493,1307,2161,3.43,175,155,133
3405000,paper,1,2268,4032,866,1487,1599,2499,8.11,177,144,126
3405024,can,1,2268,4032,800,1676,1336,2444,4.5,134,122,109
3405025,pet,1,4032,2268,1732,740,1994,1566,2.37,152,134,121
3405043,paper,1,2268,4032,961,1254,1367,2255,4.44,169,169,160
3405046,paper,1,2268,4032,859,1820,1377,2350,3.0,185,164,142
3405056,paper,1,2268,4032,806,1578,1584,2170,5.04,206,204,202
3405059,paper,1,2268,4032,649,1638,1546,2637,9.8,167,140,117
3405066,can,1,2268,4032,983,1688,1348,2123,1.74,141,130,116
3405075,paper,1,2268,4032,558,1531,1701,2523,12.4,182,181,176
3405083,vinyl,1,1836,3264,666,1357,1221,1785,3.96,150,132,103
3405091,paper,1,2268,4032,832,1468,1452,2413,6.41,119,92,74
3405093,pet,1,2268,4032,718,1755,1459,1995,1.94,149,130,118
3405102,paper,1,2268,4032,777,1543,1451,2051,3.74,179,159,137
3405126,vinyl,1,1836,3264,467,1377,1291,1851,6.52,135,99,64
3405153,paper,1,2268,4032,756,1742,1629,2340,5.71,181,178,175
3405163,vinyl,1,2268,4032,630,1191,1644,2432,13.76,203,199,195
3405168,paper,1,2268,4032,960,1673,1265,2208,1.78,179,158,136
3405173,pack,1,2268,4032,779,1676,1455,2003,2.42,139,122,108
3405178,paper,1,2268,4032,866,1967,1311,2136,0.82,212,209,207
3405185,pack,1,2268,4032,1030,1745,1323,2040,0.95,147,142,135
3405186,paper,1,2268,4032,805,1548,1489,2515,7.23,179,146,120
3405203,pack,1,2268,4032,922,1562,1711,2002,3.8,132,113,101
3405207,paper,1,2268,4032,683,1550,1492,2353,7.1,174,172,170
3405232,paper,1,2268,4032,872,1515,1364,2398,4.75,132,120,105
3405234,can,1,1440,2560,544,1004,869,1663,5.81,174,157,126
3405238,plastic,1,2250,4000,979,1410,1341,2368,3.85,147,138,134
3405241,paper,1,1836,3264,661,1183,1321,1853,7.38,126,104,74
3405244,can,1,2268,4032,934,1141,1410,2560,7.39,182,179,174
3405251,pack,1,2250,4000,686,715,1307,2653,13.37,147,141,141
3405252,plastic,1,2268,4032,1118,1804,1323,2193,0.87,206,204,201
3405255,paper,1,2268,4032,932,1912,1480,2211,1.79,209,207,204
3405258,vinyl,1,2268,4032,835,1649,1542,2413,5.91,147,140,132
3405274,paper,1,2268,4032,983,1446,1249,2430,2.86,135,125,110
3405278,pet,1,2268,4032,934,1525,1246,2670,3.91,152,124,105
3405282,vinyl,1,2268,4032,866,1707,1503,2432,5.05,157,151,144
3405311,paper,1,2268,4032,610,1371,1616,2600,13.52,110,79,51
3405312,plastic,1,2268,4032,939,1165,1288,2672,5.75,174,173,168
3405318,vinyl,1,2268,4032,851,1849,1405,2274,2.57,199,195,191
3405334,can,1,1836,3264,649,1369,1057,1844,3.23,149,128,94
3405356,paper,1,2268,4032,989,1499,1355,2182,2.73,147,138,131
3405357,pack,1,2250,4000,934,1730,1402,2109,1.97,155,146,142
3405360,paper,1,2268,4032,1071,1789,1310,2082,0.77,207,205,202
3405368,paper,1,2268,4032,803,1402,1584,2520,9.55,159,135,114
3405371,paper,1,2268,4032,1119,1860,1317,2422,1.22,183,163,140
3405394,can,1,1836,3264,760,1342,1139,1831,3.09,166,145,112
3405411,glass,1,2268,4032,981,1382,1346,2627,4.97,152,126,109
3405424,plastic,1,2268,4032,963,1501,1193,2253,1.89,152,130,110
3405447,pet,1,2250,4000,1034,1400,1279,2371,2.64,154,145,141
3405461,vinyl,1,2268,4032,702,1147,1589,2595,14.05,145,144,141
3405467,plastic,1,2268,4032,765,816,1613,2750,17.93,184,183,178
3405477,pack,1,1836,3264,523,1397,1336,1999,8.17,161,131,95
3405482,paper,1,2268,4032,731,1474,1538,2618,10.1,117,88,67
3405489,plastic,1,2268,4032,945,1606,1288,1944,1.27,158,147,138
3405529,plastic,1,2268,4032,860,1481,1354,1950,2.53,159,148,139
3405534,paper,1,2268,4032,712,1015,1574,2493,13.93,176,173,166
3405549,paper,1,2268,4032,746,1486,1629,2440,9.21,171,163,154
3405580,paper,1,2268,4032,753,1576,1498,2586,8.23,147,117,96
3405597,paper,1,2268,4032,929,1288,1291,2085,3.16,149,137,128
3405602,plastic,1,2250,4000,859,1647,1403,2206,3.38,153,144,140
3405603,paper,1,2268,4032,671,1673,1562,2356,6.65,197,195,194
3405645,paper,1,2268,4032,633,1314,1811,2485,15.08,120,104,86
3405664,plastic,1,2268,4032,860,1852,1550,2463,4.61,200,196,191
3405671,plastic,1,2268,4032,1100,1459,1327,1900,1.09,206,203,200
3405673,vinyl,1,1836,3264,568,1041,1160,1946,8.94,147,114,77
3405675,pet,1,2268,4032,971,1399,1359,2602,5.1,167,152,139
3405677,pack,1,2268,4032,797,1619,1499,2388,5.9,132,105,82
3405685,pet,1,2268,4032,942,1405,1285,2558,4.32,154,143,134
3405694,paper,1,2268,4032,643,1411,1474,2596,10.77,149,117,94
3405699,pet,1,2268,4032,967,1430,1320,2611,4.56,151,140,130
3405708,pack,1,2268,4032,781,1786,1537,2561,6.41,128,100,78
3405711,pet,1,2268,4032,948,1400,1296,2562,4.42,150,140,130
3405712,glass,1,2268,4032,973,1426,1269,2598,3.79,190,179,166
3405720,plastic,1,2268,4032,593,1579,1598,2365,8.64,159,132,107
3405728,plastic,1,2322,4128,888,1542,1407,2548,5.45,146,145,145
3405738,plastic,1,2268,4032,676,1455,1564,2243,7.65,174,162,149
3405745,pet,1,2268,4032,1007,1382,1343,2518,4.17,147,137,128
3405752,paper,1,2268,4032,652,1364,1688,2854,16.88,186,157,132
3405761,paper,1,2268,4032,706,1402,1632,1978,5.83,200,197,192
3405764,pack,1,2268,4032,970,1688,1228,1985,0.84,208,206,204
3405769,pet,1,2268,4032,936,1421,1291,2602,4.58,147,137,127
3405778,glass,1,2268,4032,914,1484,1340,2622,5.3,190,178,162
3405788,paper,1,2268,4032,734,1533,1514,2523,8.44,184,176,163
3405797,vinyl,1,1836,3264,740,1104,1254,1952,7.27,154,132,96
3405814,paper,1,2268,4032,696,1288,1673,2525,13.22,195,163,123
3405817,plastic,1,2268,4032,863,1833,1424,2492,4.04,159,154,148
3405822,paper,1,2620,4656,1042,2019,1742,2965,5.43,145,131,120
3405844,plastic,1,2268,4032,954,1537,1161,2197,1.49,148,122,101
3405846,paper,1,2268,4032,801,1111,1402,2676,10.29,194,190,184
3405850,paper,1,2268,4032,775,1557,1481,2528,7.5,170,161,146
3405855,paper,1,2268,4032,638,1108,1879,2724,21.93,204,163,114
3405871,paper,1,2268,4032,806,1458,1575,2485,8.64,174,146,123
3405873,pet,1,2268,4032,917,1377,1285,2605,4.94,153,143,132
3405881,glass,1,2268,4032,850,1550,1495,2550,7.05,188,177,161
3405888,pet,1,2268,4032,951,1412,1313,2637,4.85,148,137,127
3405896,plastic,1,2268,4032,967,1644,1339,2101,1.86,203,201,198
3405899,plastic,1,2268,4032,816,1370,1503,2366,7.48,156,150,142
3405901,pet,1,2268,4032,948,1435,1295,2606,4.44,149,138,129
3405908,paper,1,2268,4032,804,1578,1537,2507,7.45,190,181,167
3405910,paper,1,4032,2268,1367,661,2444,1446,9.25,193,189,184
3405922,pet,1,2268,4032,932,1443,1269,2566,4.14,150,139,129
3405923,paper,1,2268,4032,967,1603,1335,2374,3.1,117,99,90
3405924,pack,1,4032,2268,1326,749,2477,1497,9.41,114,95,75
3405925,paper,1,1836,3264,515,1456,1344,1976,7.19,164,133,90
3405933,can,1,2250,4000,928,1481,1209,1906,1.33,131,130,128
3405937,pet,1,2268,4032,945,1410,1291,2551,4.32,149,138,128
3405940,paper,1,2268,4032,658,1188,1799,2775,19.8,200,161,117
3405948,paper,1,2268,4032,592,1065,1781,2654,20.66,199,160,116
3405956,paper,1,2268,4032,658,1548,1490,2641,9.94,158,124,93
3405960,paper,1,2268,4032,701,1254,1525,2393,10.26,191,187,183
3405964,glass,1,2268,4032,879,1414,1415,2629,7.12,192,180,164
3405971,paper,1,1836,3264,546,898,1384,2082,16.56,163,129,85
3405979,paper,1,2268,4032,540,1178,1797,2319,15.68,185,184,180
3405987,paper,1,2268,4032,764,1524,1513,2517,8.13,186,181,169
3405994,plastic,1,2250,4000,971,1715,1207,2231,1.35,156,146,143
3405996,plastic,1,2250,4000,1019,1688,1349,2311,2.28,156,147,144
3405997,can,1,2250,4000,1000,1516,1228,1969,1.15,131,128,126
3406013,paper,1,4032,2268,1055,293,2455,1712,21.72,190,185,179
3406016,paper,1,1836,3264,739,1428,1158,1793,2.55,152,129,92
3406017,plastic,1,2268,4032,841,1698,1430,2331,4.08,124,105,89
3406032,vinyl,1,2268,4032,763,1624,1580,2447,7.35,149,122,104
3406037,glass,1,2268,4032,841,1449,1439,2523,7.02,192,181,166
3406039,paper,1,2268,4032,776,1514,1561,2457,8.1,170,143,120
3406047,paper,1,2268,4032,762,1547,1531,2512,8.12,203,195,185
3406061,paper,1,2268,4032,582,1002,1641,2447,16.73,198,194,186
3406071,can,1,2268,4032,980,1666,1260,2419,2.31,162,149,137
3406087,paper,1,2268,4032,766,1484,1609,2537,9.71,167,166,164
3406095,vinyl,1,2268,4032,773,1384,1514,2329,7.66,153,141,132
3406099,pack,1,2268,4032,888,1389,1383,2637,6.76,121,96,77
3406103,vinyl,1,2250,4000,891,1419,1375,2559,6.13,156,148,145
3406110,paper,1,2268,4032,759,1515,1484,2473,7.6,170,158,145
3406117,vinyl,1,2268,4032,828,1673,1399,2394,4.5,152,141,132
3406125,paper,1,2268,4032,1121,1823,1394,2311,1.46,156,155,153
3406133,vinyl,1,2268,4032,851,1559,1465,2334,5.2,152,141,131
3406135,paper,1,2268,4032,753,1575,1506,2572,8.21,191,185,172
3406138,paper,1,2620,4656,877,1873,1877,2625,6.16,133,119,108
3406166,paper,1,2268,4032,745,1541,1507,2536,8.29,174,168,155
3406178,pack,1,2268,4032,1005,1629,1304,2262,2.07,134,119,104
3406188,plastic,1,2268,4032,898,1632,1402,2296,3.66,147,124,104
3406200,can,1,2268,4032,1017,1619,1279,2403,2.25,149,129,115
3406202,vinyl,1,2250,4000,764,1380,1538,2278,7.72,153,148,145
3406211,vinyl,1,2268,4032,838,1529,1438,2342,5.33,144,130,117
3406213,can,1,2268,4032,961,1795,1263,2526,2.41,161,147,135
3406229,vinyl,1,2268,4032,842,1626,1366,2339,4.09,146,133,121
3406238,paper,1,2268,4032,745,1322,1611,2932,15.25,177,176,172
3406248,pack,1,2268,4032,923,1833,1307,2429,2.5,136,122,111
3406251,vinyl,1,2268,4032,906,1735,1418,2425,3.86,146,134,122
3406254,paper,1,2268,4032,806,1559,1498,2469,6.89,169,160,144
3406262,can,1,2268,4032,1049,1540,1384,2406,3.17,166,154,144
3406270,can,1,2268,4032,946,1367,1299,2296,3.59,169,156,145
3406272,vinyl,1,2268,4032,889,1565,1417,2272,4.08,148,135,123
3406277,paper,1,2268,4032,792,1554,1532,2584,8.33,177,168,153
3406279,paper,1,2250,4000,560,1233,1471,2481,12.63,139,117,105
3406282,paper,1,2272,4032,681,1723,1669,2429,7.61,147,138,126
3406300,vinyl,1,2250,4000,697,1550,1625,2388,8.64,147,141,137
3406306,paper,1,2268,4032,755,1066,1636,2386,12.72,193,173,150
3406311,can,1,2268,4032,1002,1783,1266,2542,2.19,148,129,115
3406318,plastic,1,2268,4032,743,1881,1553,2457,5.1,158,152,144
3406322,pack,1,2620,4656,1143,1797,1525,3005,3.78,139,126,118
3406331,can,1,2268,4032,1063,1634,1404,2204,2.13,159,158,155
3406335,paper,1,2272,4032,859,1537,1418,2355,4.99,154,147,138
3406341,vinyl,1,2250,4000,866,1603,1503,2334,5.17,153,147,144
3406346,pet,1,1836,3264,579,1367,1306,1925,6.77,146,125,89
3406353,pack,1,2268,4032,923,1399,1302,2588,4.93,134,119,105
3406357,paper,1,2268,4032,772,1545,1504,2541,7.97,174,166,152
3406360,paper,1,2268,4032,609,1490,1792,2659,15.12,166,129,91
3406384,pack,1,2268,4032,908,1749,1308,2177,1.87,142,132,122
3406389,paper,1,2268,4032,743,1515,1503,2580,8.85,201,197,187
3406392,paper,1,2268,4032,733,1249,1558,2440,10.74,197,177,158
3406421,vinyl,1,2250,4000,841,1500,1559,2353,6.81,149,144,141
3406425,vinyl,1,2268,4032,488,1534,1682,2400,11.31,152,123,101
3406445,plastic,1,2268,4032,825,1761,1405,2337,3.65,161,157,150
3406451,vinyl,1,2268,4032,769,1695,1430,2007,2.26,160,142,121
3406459,paper,1,2272,4032,863,1622,1395,2675,6.12,158,148,140
3406461,paper,1,2268,4032,792,1525,1509,2493,7.59,193,183,166
3406491,paper,1,2268,4032,764,1673,1530,2400,6.09,172,163,149
3406500,vinyl,1,2268,4032,680,1447,1636,2626,12.33,136,108,87
3406503,vinyl,1,2268,4032,813,1594,1462,2441,6.01,191,180,164
3406504,paper,1,2268,4032,888,1477,1471,2397,5.87,142,113,90
3406522,paper,1,2268,4032,803,1619,1480,2536,6.79,185,176,161
3406546,paper,1,2268,4032,804,1020,1659,2362,12.55,197,178,159
3406559,plastic,1,4032,2268,1647,847,2448,1654,7.07,171,170,168
3406562,paper,1,2250,4000,556,1263,1428,2578,12.74,118,98,89
3406575,pet,1,2268,4032,1039,1676,1288,2558,2.4,152,130,114
3406594,plastic,1,2268,4032,847,1654,1528,2331,5.04,170,169,167
3406599,paper,1,2268,4032,416,1493,1827,2679,18.3,147,135,123
3406620,paper,1,2268,4032,456,1480,1769,2601,16.1,144,133,122
3406625,vinyl,1,2250,4000,816,1766,1522,2347,4.56,155,149,146
3406637,paper,1,2268,4032,487,1501,1832,2641,16.77,147,135,125
3406642,paper,1,2272,4032,775,1477,1475,2407,7.11,136,113,102
3406650,plastic,1,2268,4032,910,1537,1468,2255,4.38,173,172,170
3406653,paper,1,2268,4032,565,1601,1763,2582,12.85,145,134,123
3406654,paper,1,1836,3264,601,1217,1209,1877,6.7,152,125,88
3406660,pet,1,2268,4032,945,1462,1260,2501,3.58,156,131,113
3406667,paper,1,2268,4032,602,1591,1753,2577,12.41,145,134,124
3406681,pack,1,2268,4032,816,1780,1436,2259,3.25,163,139,120
3406687,plastic,1,2268,4032,879,1594,1490,2378,5.24,159,158,155
3406688,can,1,2268,4032,838,1723,1402,2287,3.48,187,170,155
3406715,pack,1,2268,4032,885,1833,1301,2281,2.04,156,142,130
3406717,glass,1,2610,4640,1051,1773,1678,2759,5.1,172,172,172
3406718,paper,1,2268,4032,945,1622,1326,2214,2.47,148,136,127
3406719,paper,1,2272,4032,962,1495,1471,2303,4.49,148,133,121
3406720,pack,1,2268,4032,866,1512,1342,2019,2.64,154,138,124
3406731,paper,1,2268,4032,942,1758,1307,2337,2.31,146,135,126
3406740,can,1,2268,4032,770,1418,1466,2451,7.86,135,107,87
3406743,paper,1,2268,4032,951,1710,1310,2281,2.24,146,135,127
3406756,paper,1,2268,4032,958,1603,1304,2148,2.06,150,139,130
3406773,paper,1,2268,4032,983,1695,1332,2232,2.05,143,132,124
3406790,pack,1,2268,4032,895,1610,1288,2000,1.68,137,139,137
3406804,pet,1,2268,4032,973,1613,1339,2470,3.43,160,133,115
3406807,paper,1,2272,4032,984,1561,1452,2277,3.66,167,153,141
3406816,paper,1,2250,4000,762,1784,1449,2344,4.27,154,148,146
3406818,paper,1,2272,4032,993,1600,1216,2108,1.24,166,152,140
3406833,plastic,1,2268,4032,633,1285,1786,2435,14.5,168,167,165
3406850,paper,1,2268,4032,838,1775,1433,2476,4.56,191,190,188
3406853,can,1,2268,4032,885,1981,1386,2296,1.73,159,133,115
3406867,paper,1,2272,4032,1049,1458,1323,2177,2.15,164,150,138
3406869,glass,1,2610,4640,1236,2016,1573,2856,2.34,174,174,173
3406915,glass,1,2268,4032,966,1327,1397,2707,6.5,138,115,100
3406918,can,1,2268,4032,1027,1584,1266,2470,2.32,149,139,129
3406920,can,1,2268,4032,832,1947,1351,2255,1.75,157,131,114
3406921,vinyl,1,2250,4000,841,1625,1463,2275,4.49,150,145,142
3406936,can,1,2268,4032,869,766,1369,2680,10.47,111,128,97
3406948,can,1,2268,4032,976,1526,1228,2432,2.5,160,155,145
3406949,paper,1,2250,4000,700,1578,1616,2306,7.41,125,106,97
3406966,paper,1,2268,4032,721,1220,1489,2217,8.37,138,105,81
3406986,vinyl,1,2268,4032,699,1521,1661,2138,6.49,191,191,188
3406992,paper,1,2268,4032,753,1487,1531,2509,8.69,140,113,94
3406995,can,1,2610,4640,1147,1694,1644,2571,3.6,173,174,173
3407003,paper,1,2268,4032,637,1315,1596,2562,13.08,142,129,113
3407012,vinyl,1,4032,2268,1814,866,2356,1298,2.56,146,137,129
3407016,paper,1,2268,4032,674,1436,1553,2574,10.94,144,131,117
3407018,plastic,1,2268,4032,835,1956,1443,2340,2.55,155,127,110
3407020,can,1,2268,4032,841,844,1355,2668,10.25,111,115,110
3407023,paper,1,2268,4032,789,1033,1577,2098,9.18,141,108,81
3407024,can,1,2250,4000,1056,1569,1281,2344,1.94,156,149,146
3407041,paper,1,2268,4032,687,1266,1616,2470,12.23,145,132,116
3407047,can,1,2268,4032,849,810,1378,2686,10.85,106,106,102
3407053,paper,1,2268,4032,661,1465,1549,2617,11.19,147,134,119
3407067,paper,1,2268,4032,754,1505,1403,2408,6.41,153,129,113
3407070,vinyl,1,2268,4032,715,1418,1584,2591,11.15,154,144,134
3407071,pet,1,2268,4032,927,1127,1362,2548,6.76,190,183,175
3407073,can,1,2268,4032,958,1452,1428,2532,5.55,196,185,171
3407076,glass,1,2268,4032,1027,1314,1301,2172,2.57,187,185,182
3407085,can,1,2268,4032,873,907,1421,2751,11.05,117,120,117
3407088,paper,1,2268,4032,570,1663,1597,2403,8.31,139,116,101
3407089,can,1,2252,4000,1012,1378,1243,2094,1.84,142,126,110
3407090,paper,1,2268,4032,718,1386,1597,2526,10.96,143,130,116
3407093,vinyl,1,2268,4032,784,1682,1443,2265,4.2,143,144,144
3407094,vinyl,1,2268,4032,810,1386,1878,2438,12.29,181,180,177
3407100,paper,1,2268,4032,513,1632,1642,2463,10.26,145,121,101
3407104,can,1,2268,4032,838,870,1398,2710,11.27,112,113,108
3407105,paper,1,2268,4032,717,1288,1495,2274,8.39,156,140,126
3407133,paper,1,2268,4032,690,1399,1479,2484,9.36,167,147,134
3407135,paper,1,2268,4032,624,1430,1701,2788,15.99,138,125,112
3407147,can,1,2268,4032,791,1080,1468,2668,11.76,118,119,116
3407157,paper,1,4032,2268,1597,644,2363,1650,8.43,130,114,104
3407162,paper,1,2268,4032,898,1358,1698,2435,9.42,159,129,109
3407165,paper,1,2268,4032,696,1408,1714,2684,14.2,139,127,113
3407167,pet,1,2272,4032,983,1487,1440,2466,4.88,158,149,142
3407168,pack,1,2268,4032,1021,1517,1381,2430,3.59,146,134,125
3407176,paper,1,2268,4032,677,1304,1745,2655,15.78,142,129,115
3407183,pack,1,2268,4032,1021,1572,1342,2381,2.84,146,135,126
3407192,pet,1,2268,4032,1162,1547,1433,2284,2.18,157,156,154
3407200,paper,1,2268,4032,810,1348,1458,2303,6.77,174,160,147
3407206,pack,1,2268,4032,972,1640,1264,2368,2.32,145,133,125
3407213,can,1,1836,3264,765,1170,1122,1932,4.54,150,128,93
3407222,pack,1,2268,4032,995,1638,1283,2374,2.32,149,137,129
3407237,plastic,1,2268,4032,1002,1632,1298,2325,2.24,142,131,118
3407238,pack,1,2268,4032,990,1670,1272,2392,2.23,150,138,130
3407244,paper,1,2268,4032,693,1238,1421,2236,7.95,136,121,110
3407251,plastic,1,2268,4032,920,1966,1421,2400,2.38,158,129,110
3407260,paper,1,2250,4000,513,978,1609,2494,18.46,143,133,127
3407263,can,1,1440,2560,644,976,770,1436,1.57,143,126,110
3407265,vinyl,1,2272,4032,942,1544,1413,2332,4.05,142,133,125
3407270,can,1,2268,4032,902,1462,1347,2543,5.26,179,165,148
3407280,paper,1,2268,4032,731,1307,1790,2777,17.02,161,145,127
3407287,vinyl,1,2268,4032,589,1477,1685,2457,11.75,160,149,140
3407296,paper,1,2268,4032,850,1477,1599,2526,8.59,132,107,93
3407297,paper,1,2268,4032,680,1068,1833,2659,20.06,160,143,123
3407304,pack,1,2268,4032,898,1745,1332,2287,2.57,148,120,103
3407327,paper,1,2268,4032,668,1443,1662,2797,14.72,158,143,127
3407342,vinyl,1,1440,2560,650,806,830,1652,4.13,198,197,194
3407346,paper,1,2268,4032,844,1389,1729,2600,11.72,158,145,130
3407362,paper,1,2268,4032,810,1525,1644,2668,10.42,158,145,130
3407369,pet,1,2268,4032,949,1068,1424,2651,8.22,188,181,173
3407372,paper,1,2268,4032,762,1427,1588,2536,10.02,150,121,105
3407377,pet,1,4032,2268,1657,948,2504,1222,2.54,156,134,122
3407395,pet,1,2268,4032,674,1934,1652,2247,3.35,189,182,174
3407416,paper,1,2268,4032,788,1162,1447,2044,6.36,139,119,105
3407419,can,1,2268,4032,819,1707,1424,2403,4.6,163,159,150
3407424,glass,1,2268,4032,1021,1506,1405,2174,2.81,153,152,150
3407427,pack,1,2268,4032,1068,1518,1411,2429,3.42,143,136,131
3407440,pack,1,2268,4032,1069,1384,1432,2316,3.7,141,134,130
3407453,can,1,1836,3264,706,1150,1221,1920,6.62,134,117,88
3407460,pack,1,2268,4032,1011,1503,1372,2407,3.57,144,138,133
3407468,can,1,2268,4032,1062,1468,1499,2473,4.8,170,154,137
3407473,pack,1,2268,4032,1045,1451,1411,2387,3.75,144,138,133
3407485,can,1,1836,3264,687,1244,1189,2116,7.3,165,140,102
3407488,pack,1,2268,4032,980,1704,1487,2451,4.14,178,171,163
3407489,paper,1,2268,4032,621,1600,1742,2356,9.27,171,160,149
3407490,vinyl,1,4032,2268,1310,898,2444,1566,8.28,69,67,66
3407492,pack,1,2268,4032,998,1465,1362,2366,3.59,143,137,133
3407498,plastic,1,2268,4032,472,1424,1818,2731,19.24,150,140,131
3407506,can,1,4032,2268,1440,857,2567,1370,6.32,182,168,154
3407507,can,1,2252,4000,1000,1609,1218,2309,1.69,121,108,97
3407519,plastic,1,2268,4032,485,1228,1767,2504,17.89,148,137,127
3407535,can,1,2268,4032,885,1386,1373,2687,6.94,181,167,155
3407539,plastic,1,2268,4032,472,1282,1855,2614,20.14,142,133,125
3407540,paper,1,2268,4032,671,1506,1720,2693,13.62,168,145,91
3407552,vinyl,1,2268,4032,822,1418,1575,2592,9.67,151,149,146
3407554,plastic,1,2268,4032,504,1279,1802,2552,18.07,150,138,129
3407558,vinyl,1,1440,2560,534,898,1054,1700,11.31,209,208,206
3407559,pack,1,2268,4032,913,1509,1518,2413,5.98,176,167,159
3407560,paper,1,2268,4032,583,1550,1758,2429,11.29,142,122,110
3407562,can,1,2268,4032,1040,1732,1285,2240,1.36,176,173,168
3407570,can,1,2268,4032,863,1389,1329,2580,6.07,169,153,137
3407574,plastic,1,2268,4032,469,1203,1761,2466,17.84,150,141,132
3407587,paper,1,2268,4032,665,1282,1455,2419,9.82,159,157,154
3407588,vinyl,1,2268,4032,622,1569,1664,2439,9.91,139,128,113
3407602,vinyl,1,4032,2268,1723,838,2583,1518,6.4,157,156,153
3407605,can,1,2268,4032,939,1364,1421,2630,6.67,197,188,177
