imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y
3412361,glass,1,2268,4032,1021,1452,1344,2504
3412392,glass,1,2268,4032,1071,1468,1418,1855
3412449,glass,1,2322,4128,955,1835,1616,2561
3412486,glass,1,2268,4032,989,1361,1288,2498
3414188,glass,1,2268,4032,951,1635,1455,2293
3414224,glass,1,2268,4032,1002,1484,1254,2070
3414248,glass,1,2268,4032,797,1405,1588,2397
3414589,glass,1,4032,2272,1395,930,2479,1355
3414677,glass,1,2272,4032,958,1046,1386,2526
3414707,glass,1,2272,4032,989,1361,1415,2781
3414828,glass,1,2268,4032,1049,1553,1410,2601
3414840,glass,1,2560,1440,1188,454,1336,886
3414906,glass,1,2560,1440,1042,602,1612,784
3414953,glass,1,1440,2560,600,856,788,1470
3414983,glass,1,4160,2340,1901,387,2233,1732
3415151,glass,1,2272,4032,926,1676,1871,1924
3416730,glass,1,2848,1602,1317,676,1422,935
3416816,glass,1,2268,4032,992,1644,1380,2362
3416918,glass,1,2268,4032,841,1443,1484,2718
3417065,glass,1,4032,2268,2013,803,2136,1186
3417704,glass,1,2268,4032,1065,1603,1266,2208
3418075,glass,1,2268,4032,1017,1644,1345,2520
3419020,glass,1,2268,4032,970,1679,1301,2564
3419475,glass,1,2268,4032,1058,1824,1468,2419
3419566,glass,1,2268,4032,1002,1786,1386,2466
3419640,glass,1,3184,5664,1468,2221,1782,3235
3419665,glass,1,2268,4032,806,1632,1566,2504
3420386,glass,1,2268,4032,1200,1562,1480,2448
3420412,glass,1,2268,4032,1093,1380,1364,2318
3420870,glass,1,2268,4032,891,1409,1310,2668
3421156,glass,1,2272,4032,775,2013,1623,2457
3421368,glass,1,1836,3264,640,1290,1043,1974
3421727,glass,1,1836,3264,696,956,1071,2349
3421829,glass,1,2268,4032,1002,1424,1241,2208
3421870,glass,1,2268,4032,1036,1433,1279,2164
3421923,glass,1,2268,4032,951,1418,1213,2362
3421962,glass,1,2268,4032,1008,1373,1288,2372
3422110,glass,1,2610,4640,1170,400,1711,2360
3422317,glass,1,2268,4032,951,1562,1503,2362
3422577,glass,1,2268,4032,1055,1477,1427,2630
3422648,glass,1,2268,4032,1002,1616,1194,2211
3423193,glass,1,2268,4032,961,1688,1355,2315
3423537,glass,1,2268,4032,1074,1685,1219,2129
3423614,glass,1,2250,4000,1059,1579,1359,2500
3423742,glass,1,2250,4000,1041,1419,1391,2516
3423778,glass,1,2268,4032,1017,1228,1288,2070
3424017,glass,1,2268,4032,1062,1566,1537,2501
3424211,glass,1,2592,4608,1375,2110,1512,2549
3424219,glass,1,2268,4032,1011,1477,1222,1852
3424443,glass,1,2268,4032,806,1748,1408,2325
3425041,glass,1,2268,4032,1288,1881,1493,2492
3426012,glass,1,2268,4032,841,1370,1348,2690
3426164,glass,1,2268,4032,980,1849,1162,2375
3428298,glass,1,2268,4032,1008,1411,1194,2208
3429093,glass,1,2268,4032,891,1148,1468,2407
3429116,glass,1,2268,4032,832,1405,1682,2659
3429234,glass,1,2268,4032,913,1386,1490,2519
3429254,glass,1,2268,4032,747,1701,1301,2454
3429309,glass,1,2268,4032,895,1550,1421,2380
3429346,glass,1,2268,4032,813,1298,1521,2367
3429415,glass,1,2268,4032,885,1477,1436,2199
3429464,glass,1,2268,4032,994,1543,1290,2531
3429485,glass,1,2268,4032,851,1500,1528,2592
3435318,glass,1,2268,4032,953,1519,1204,2349
3436063,glass,1,2268,4032,847,1638,1487,2183
3436585,glass,1,2268,4032,1033,1414,1427,2444
3440119,glass,1,2268,4032,743,917,1616,3002
3441225,glass,1,2268,4032,955,1585,1170,1835
3446471,glass,1,2268,4032,945,1896,1452,2385
3448872,glass,1,2268,4032,1002,1540,1317,2533
3457576,glass,1,2268,4032,800,1156,1118,1830
3458548,glass,1,2268,4032,847,1515,1326,2863
3460027,glass,1,2322,4128,1077,1654,1293,2258
3460043,glass,1,2322,4128,1081,1763,1286,2330
3473874,glass,1,2268,4032,910,1912,1342,2331
3477936,glass,1,2250,4000,916,1031,1362,2212
3487593,glass,1,2272,4032,1012,1862,1311,2186
3498596,glass,1,2250,4000,1006,1709,1328,2428
3503998,glass,1,4032,2268,2151,945,2363,1616
3516735,glass,1,2268,4032,1033,1890,1251,2303
3523157,glass,1,2268,4032,1021,1647,1301,2353
3525185,glass,1,2268,4032,879,1824,1364,2337
3525868,glass,1,2268,4032,822,1629,1528,2589
3533695,glass,1,2268,4032,873,1755,1204,1930
3539550,glass,1,2268,4032,1150,1758,1354,2180
3539786,glass,1,2250,4000,1041,1562,1266,2175
3540120,glass,1,2268,4032,1011,1487,1225,2063
3542250,glass,1,2268,4032,803,1742,1506,2448
3552163,glass,1,2268,4032,910,1348,1324,2905
3558877,glass,1,3184,5664,1128,1478,1893,3970
3559498,glass,1,2268,4032,715,652,1688,3560
3559651,glass,1,2268,4032,795,1156,1537,3395
3559675,glass,1,2250,4000,1047,1619,1297,2328
3564190,glass,1,2610,4640,1022,2074,1425,2480
3569807,glass,1,2268,4032,665,60,1966,3695
3570005,glass,1,2268,4032,580,265,1843,3969
3579193,glass,1,2268,4032,866,1263,1361,2441
3589914,glass,1,1440,2560,554,852,830,1518
3591509,glass,1,1440,2560,604,1006,810,1554
3596948,glass,1,2268,4032,939,1575,1247,2240
3599046,glass,1,2268,4032,976,1692,1301,2240
3600210,glass,1,1836,3264,495,1336,1023,1660
3600322,glass,1,2268,4032,570,1225,1777,3093
3601869,glass,1,2268,4032,926,1449,1298,2470
3602162,glass,1,2250,4000,947,1372,1275,2434
3602864,glass,1,2268,4032,942,1843,1455,2133
3603098,glass,1,2268,4032,421,1357,1370,2807
3605221,glass,1,2560,1440,463,573,1760,1000
3605475,glass,1,2268,4032,791,1582,1515,2139
3606842,glass,1,2268,4032,507,1304,1723,2511
3608216,glass,1,2272,4032,901,1279,1346,2403
3609332,glass,1,2268,4032,810,1770,1351,2315
3614288,glass,1,2268,4032,832,1795,1496,2485
3614347,glass,1,2268,4032,838,1540,1315,2356
3615852,glass,1,2322,4128,713,1361,1454,3019
3620925,glass,1,2268,4032,803,926,1411,2640
3621990,glass,1,2268,4032,463,469,1824,2633
3622133,glass,1,2592,4608,809,1433,1739,2866
3622185,glass,1,2592,4608,760,1483,1598,3269
3622232,glass,1,2592,4608,943,1876,1726,2722
3622476,glass,1,2268,4032,1030,1566,1244,2274
3623015,glass,1,2336,4160,1037,1941,1263,2173
3624479,glass,1,2252,4000,743,1775,1313,3119
3624562,glass,1,2620,4656,855,1743,2067,2965
3626036,glass,1,2252,4000,782,1891,1311,2822
3626099,glass,1,2322,4128,946,1916,1094,2298
3629957,glass,1,2250,4000,834,1481,1497,2297
3630121,glass,1,2250,4000,752,1476,1583,2292
3638862,glass,1,2268,4032,589,1436,1503,2623
3652612,glass,1,2268,4032,804,1687,1277,2076
3653388,glass,1,1440,2560,635,812,834,1196
3654429,glass,1,1440,2560,670,971,838,1292
3654934,glass,1,2268,4032,793,1630,1469,2532
3655163,glass,1,2268,4032,967,1247,1468,2791
3655193,glass,1,2268,4032,784,1316,1422,2920
3655717,glass,1,2268,4032,869,1207,1522,2862
3655816,glass,1,2268,4032,721,1282,1188,2788
3655845,glass,1,2268,4032,899,1278,1333,2778
3657800,glass,1,2268,4032,828,1433,1153,2218
3658371,glass,1,2268,4032,787,1255,1291,2606
3658663,glass,1,2268,4032,806,1323,1518,2870
3660983,glass,1,2268,4032,794,1281,1474,2574
3661035,glass,1,2268,4032,1011,1789,1266,2007
3668941,glass,1,2268,4032,958,1644,1228,2466
3668969,glass,1,2268,4032,973,1512,1266,2410
3669163,glass,1,2268,4032,1049,1559,1351,2325
3669515,glass,1,1602,2848,552,1144,1017,1606
3671111,glass,1,2252,4000,981,1459,1215,2353
3671668,glass,1,3184,5664,1446,1774,1928,3199
3674686,glass,1,2268,4032,948,1298,1206,2076
3677602,glass,1,4000,2250,1513,844,2472,1422
3679423,glass,1,2250,4000,989,1399,1259,2598
3679677,glass,1,2268,4032,1002,1651,1295,2281
3679803,glass,1,2268,4032,976,1795,1228,2274
3680724,glass,1,1836,3264,711,1520,994,1624
3681150,glass,1,2268,4032,1062,1707,1326,2133
3682259,glass,1,2268,4032,902,1044,1338,2700
3683408,glass,1,2268,4032,745,1890,1571,2254
3683429,glass,1,2268,4032,1030,1569,1247,2136
3684575,glass,1,2268,4032,724,1938,1492,2417
3685001,glass,1,2268,4032,687,1408,1474,2394
3686539,glass,1,2322,4128,543,1578,1782,2322
3687171,glass,1,2268,4032,900,1058,1536,2854
3692884,glass,1,2268,4032,646,1619,1720,2117
3693838,glass,1,2268,4032,807,1151,1511,2927
3697482,glass,1,2268,4032,962,1476,1314,2498
3704480,glass,1,2268,4032,932,1587,1350,2153
3707043,glass,1,2988,5312,775,950,2314,3947
3707473,glass,1,2988,5312,408,1071,2736,3889
3707903,glass,1,2250,4000,853,1300,1269,2631
3709651,glass,1,2250,4000,1022,1744,1359,2625
3712847,glass,1,2988,5312,865,2401,1985,2752
3721605,glass,1,2322,4128,1104,2036,1324,2426
3722998,glass,1,2322,4128,980,1967,1448,2393
3727174,glass,1,2250,4000,1053,1956,1328,2059
3728083,glass,1,2592,4608,922,1501,1418,2844
3735499,glass,1,2268,4032,907,1950,1490,2482
3735589,glass,1,2268,4032,882,1975,1537,2205
3742590,glass,1,2268,4032,958,1106,1436,2687
3749334,glass,1,2268,4032,921,1471,1336,2556
3753485,glass,1,2268,4032,715,1758,1276,2306
3760673,glass,1,2268,4032,828,1553,1393,2862
3760731,glass,1,2268,4032,677,1225,1859,3345
3761720,glass,1,2268,4032,920,1118,1351,2374
3762123,glass,1,2268,4032,986,1698,1333,2351
3762503,glass,1,2252,4000,934,1531,1237,2634
3772691,glass,1,2268,4032,954,1370,1332,2148
3772718,glass,1,2268,4032,1030,1377,1402,2262
3777180,glass,1,2322,4128,1103,2054,1332,2425
3777200,glass,1,2322,4128,1335,1970,1507,2291
3784937,glass,1,2268,4032,782,1655,1607,2273
3790576,glass,1,4032,2272,1814,1005,2791,1387
3791003,glass,1,2250,4000,909,1200,1338,2684
3792081,glass,1,4032,2268,1840,360,2844,1262
3793827,glass,1,2268,4032,964,1512,1204,2328
3801294,glass,1,2250,4000,484,1178,1550,2522
3802273,glass,1,2250,4000,1001,1368,1282,2415
3815897,glass,1,2604,4624,831,1051,1893,2290
3816073,glass,1,2268,4032,994,1657,1480,2321
3816134,glass,1,2268,4032,779,1903,1354,2379
3822338,glass,1,1836,3264,790,1479,1040,1721
3824843,glass,1,2268,4032,474,1764,1456,2238
3825190,glass,1,2268,4032,933,1345,1351,2518
3826113,glass,1,2252,4000,955,1274,1217,1881
3831409,glass,1,3184,5664,898,1960,2238,3328
3840363,glass,1,2268,4032,971,1282,1414,2407
3840523,glass,1,4032,2268,1241,923,3122,1484
3840646,glass,1,2340,4160,884,1606,1453,2613
3849635,glass,1,2268,4032,977,1418,1487,2860
3860169,glass,1,4032,2268,2129,693,2709,1399
3864829,glass,1,2268,4032,857,545,1575,2533
3879898,glass,1,2268,4032,854,1562,1314,1786
3891970,glass,1,2268,4032,647,1761,1596,2110
3894244,glass,1,2268,4032,863,684,1348,1994
3906155,glass,1,2268,4032,882,1520,1263,2687
3916648,glass,1,2250,4000,1002,1488,1247,2169
3935252,glass,1,2268,4032,961,1427,1304,2586
3937215,glass,1,4032,2268,1638,724,2051,1525
3939901,glass,1,4128,2322,1421,976,2719,1422
3940078,glass,1,4128,2322,1761,895,2528,1319
3940226,glass,1,4128,2322,1793,918,2392,1367
3949182,glass,1,2268,4032,1076,1891,1509,2848
3950539,glass,1,2268,4032,791,1430,1436,2980
3976014,glass,1,2268,4032,945,1260,1269,2252
3990113,glass,1,2268,4032,1002,1637,1373,2753
3990132,glass,1,2268,4032,1018,1726,1289,2505
3991859,glass,1,2268,4032,746,1294,1616,2448
3993858,glass,1,2336,4160,978,1843,1368,2243
4000468,glass,1,4032,2268,1332,611,2174,1896
4026903,glass,1,2620,4656,1146,1760,1521,2902
4030005,glass,1,2268,4032,1089,1612,1252,1976
4031899,glass,1,2268,4032,1021,1710,1446,2136
4043263,glass,1,2268,4032,1005,1477,1342,2498
4046343,glass,1,1836,3264,627,1364,1119,1930
4048995,glass,1,2268,4032,873,1112,1269,2608
4049772,glass,1,2268,4032,980,1805,1474,2340
4051625,glass,1,2268,4032,816,1232,1458,2860
4058338,glass,1,2592,4608,871,1883,1505,2466
4058853,glass,1,2272,4032,983,1622,1232,2372
4059377,glass,1,2592,4608,1040,1897,1678,2840
4063880,glass,1,2268,4032,1052,1578,1361,2419
4063943,glass,1,2268,4032,1077,1660,1310,2230
4065052,glass,1,2268,4032,1046,1452,1285,2394
4065054,glass,1,2268,4032,668,1887,1310,2123
4065064,glass,1,2268,4032,1068,1566,1298,2328
4065129,glass,1,2268,4032,986,1222,1386,2125
4065951,glass,1,2268,4032,901,1440,1408,2177
4065989,glass,1,2268,4032,973,1260,1383,2507
4067194,glass,1,2322,4128,729,1742,1496,2361
4067225,glass,1,4128,2322,1567,710,2287,1464
4068716,glass,1,2988,5312,1268,2278,1600,3026
4070583,glass,1,2268,4032,1087,1471,1329,1922
4074969,glass,1,2592,4608,1037,2383,1652,2758
4075080,glass,1,2592,4608,1260,1782,1606,2909
4076911,glass,1,2322,4128,700,1596,1654,2628
4078846,glass,1,1836,3264,678,1400,1063,1617
4079855,glass,1,1836,3264,762,1400,1028,1663
4079996,glass,1,2268,4032,973,1348,1219,2300
4080034,glass,1,2268,4032,983,1449,1235,2397
4080814,glass,1,2268,4032,983,1528,1279,2309
4082157,glass,1,2268,4032,1032,1676,1354,2070
4082166,glass,1,2268,4032,1055,1603,1421,2114
4082367,glass,1,2268,4032,1109,1969,1408,2945
4085299,glass,1,2268,4032,734,1777,1408,1997
4085314,glass,1,2268,4032,948,1616,1175,2139
4085325,glass,1,2268,4032,942,1553,1191,2076
4085633,glass,1,2340,4160,1021,1615,1346,2746
4085781,glass,1,2268,4032,882,1216,1326,2318
4085866,glass,1,2340,4160,998,1605,1300,2759
4086180,glass,1,2268,4032,879,1373,1468,2498
4087539,glass,1,2250,4000,1091,1684,1344,2503
4087545,glass,1,2250,4000,895,1868,1320,2334
4087708,glass,1,2250,4000,959,1828,1291,2270
4089439,glass,1,2268,4032,898,1512,1452,2353
4094526,glass,1,2268,4032,1017,1635,1373,2202
4094914,glass,1,2268,4032,866,1373,1471,2488
4094965,glass,1,2268,4032,1033,1877,1477,2325
4095075,glass,1,2268,4032,999,1751,1471,2353
4095082,glass,1,2268,4032,901,1562,1515,2463
4095194,glass,1,2268,4032,951,1547,1383,1988
4095629,glass,1,2268,4032,989,1534,1225,2287
4095668,glass,1,2268,4032,942,1436,1213,2388
4095774,glass,1,2268,4032,1002,1527,1247,2422
4096007,glass,1,1440,2560,530,966,836,1578
4096155,glass,1,4032,2268,1824,621,2073,1399
4096207,glass,1,4032,2268,1937,750,2196,1544
4096421,glass,1,2268,4032,636,1808,1591,2205
4097350,glass,1,2268,4032,801,1894,1298,2076
4098837,glass,1,2268,4032,873,1591,1373,2618
4100108,glass,1,3264,1836,1181,722,1862,1097
4100216,glass,1,2322,4128,919,1906,1187,2258
4100261,glass,1,2322,4128,1000,1758,1309,2183
4102104,glass,1,2988,5312,1278,1834,1656,3274
4105932,glass,1,2268,4032,1030,1663,1235,2230
4106029,glass,1,2268,4032,910,1978,1326,2385
4106497,glass,1,2268,4032,964,1843,1291,2391
4109112,glass,1,2592,4608,821,2297,1811,2617
4109184,glass,1,2592,4608,605,2074,1649,2563
4109209,glass,1,2592,4608,619,2092,2009,2509
4109349,glass,1,2592,4608,882,2113,1480,2783
4109753,glass,1,2268,4032,999,1830,1238,2271
4113469,glass,1,2592,4608,799,2318,1688,2603
4113471,glass,1,2592,4608,824,2326,1764,2624
4115589,glass,1,2268,4032,1058,1493,1399,2202
4115676,glass,1,4032,2268,1337,847,2836,1264
4115692,glass,1,2268,4032,850,1449,1213,2605
4117428,glass,1,2268,4032,844,1556,1276,2728
4117433,glass,1,2268,4032,895,1332,1301,2879
4117452,glass,1,2268,4032,819,1336,1326,3109
4117462,glass,1,2268,4032,1008,1893,1291,2722
4117473,glass,1,2268,4032,967,1717,1222,2533
4117659,glass,1,2268,4032,1043,1726,1307,2328
4119635,glass,1,2268,4032,1062,1840,1216,2255
4120086,glass,1,2268,4032,1027,1755,1345,2246
4120091,glass,1,2268,4032,1011,1717,1298,2211
4120094,glass,1,2268,4032,970,1581,1203,2085
4120162,glass,1,4640,2610,1994,649,2527,1758
4120185,glass,1,4128,2322,1654,648,2112,1651
4120203,glass,1,1836,3264,908,1428,1025,1770
4120983,glass,1,2988,5312,1311,2302,1818,2868
4121402,glass,1,1836,3264,864,1283,1040,1754
4121613,glass,1,1836,3264,826,1061,1010,1683
4123690,glass,1,2272,4032,1119,1509,1355,2196
4125224,glass,1,2268,4032,662,1676,1669,2120
4125231,glass,1,2268,4032,825,1732,1556,2281
4125239,glass,1,2268,4032,617,1796,1553,2227
4125249,glass,1,2268,4032,665,1777,1559,2167
4125254,glass,1,2268,4032,976,1225,1298,2429
4125262,glass,1,2268,4032,951,1386,1260,2315
4125307,glass,1,2268,4032,652,1758,1392,2022
4125326,glass,1,2268,4032,832,1824,1487,2035
4125604,glass,1,2268,4032,693,1632,1467,2568
4125609,glass,1,2268,4032,769,1425,1501,2686
4125665,glass,1,2268,4032,879,1115,1459,2833
4125673,glass,1,2268,4032,928,1298,1364,2987
4126931,glass,1,2322,4128,764,1500,1271,2761
4126938,glass,1,2322,4128,541,1888,1642,2317
4126942,glass,1,2322,4128,697,1800,1625,2486
4126952,glass,1,4128,2322,1425,845,2970,1264
4127074,glass,1,2268,4032,876,1458,1310,2596
4127117,glass,1,2268,4032,803,1317,1446,2385
4127177,glass,1,2268,4032,999,939,1310,2832
4129292,glass,1,2268,4032,536,1499,1673,2454
4129757,glass,1,2268,4032,770,1839,1452,2218
4130059,glass,1,2268,4032,639,1937,1629,2353
4130087,glass,1,2268,4032,844,1944,1440,2230
4130457,glass,1,3184,5664,1110,2376,2065,4111
4130926,glass,1,1602,2848,592,750,1092,1288
4131595,glass,1,2268,4032,934,1275,1420,2790
4133977,glass,1,2322,4128,735,1745,1384,2054
4143010,glass,1,1440,2560,644,1046,794,1598
4143629,glass,1,2268,4032,1033,1298,1348,2038
4145952,glass,1,2268,4032,885,1342,1405,2290
4146031,glass,1,2268,4032,1071,1418,1358,2151
4146034,glass,1,2268,4032,1062,1717,1332,2063
4149187,glass,1,2268,4032,1039,1830,1421,2671
4149951,glass,1,2620,4656,1106,1921,1423,2448
4151496,glass,1,2268,4032,1068,1566,1241,1821
4151513,glass,1,2268,4032,1058,1553,1279,2054
4151524,glass,1,2268,4032,1099,1489,1247,1928
4152872,glass,1,3264,1836,1410,708,1989,1135
4154053,glass,1,2268,4032,913,1386,1285,2485
4159307,glass,1,1602,2848,975,1057,1304,1404
4160256,glass,1,2268,4032,932,1802,1336,2136
4160825,glass,1,2268,4032,961,1307,1197,1984
4160830,glass,1,4032,2268,1619,901,2277,1131
4163350,glass,1,4032,2268,1559,958,2151,1191
4163389,glass,1,2268,4032,951,1777,1156,2262
4163391,glass,1,2268,4032,759,1886,1430,2148
4163419,glass,1,2268,4032,756,1619,1266,1836
4163484,glass,1,4032,2268,1906,1074,2501,1292
4171478,glass,1,2268,4032,1046,1578,1257,2212
4172025,glass,1,1602,2848,605,565,1202,1667
4173398,glass,1,2268,4032,901,1808,1323,2227
4175309,glass,1,2250,4000,1075,1262,1310,2277
4177198,glass,1,2268,4032,841,1758,1222,2794
4179202,glass,1,1440,2560,554,988,810,1666
4179224,glass,1,1440,2560,592,882,864,1742
4179360,glass,1,2268,4032,1043,1792,1244,2444
4179448,glass,1,2620,4656,1114,1870,1496,2794
4179466,glass,1,1440,2560,630,932,864,1492
4179510,glass,1,2268,4032,946,1671,1169,2409
4181745,glass,1,2268,4032,958,1418,1263,2375
4181993,glass,1,2268,4032,904,1430,1279,2678
4182000,glass,1,2268,4032,1068,1745,1345,2602
4182011,glass,1,2268,4032,743,1821,1726,2504
4182016,glass,1,2268,4032,1017,1153,1449,2810
4182030,glass,1,2268,4032,438,1739,1736,2649
4184033,glass,1,2268,4032,948,1676,1553,3166
4186010,glass,1,2250,4000,966,1544,1294,2559
4188380,glass,1,1440,2560,484,444,898,1860
4188416,glass,1,2268,4032,1005,1635,1254,2429
4188429,glass,1,4128,2322,1516,975,2518,1302
4189561,glass,1,2268,4032,718,1162,1682,3213
4190887,glass,1,2268,4032,976,1572,1279,2410
4191336,glass,1,2268,4032,1014,1808,1178,2189
4191746,glass,1,2272,4032,788,1348,1361,2246
4191862,glass,1,2272,4032,810,1364,1358,2451
4193962,glass,1,2250,4000,903,1707,1286,2106
4195347,glass,1,2988,5312,1246,2019,1603,3114
4197892,glass,1,4032,2268,2025,756,2281,1326
4198128,glass,1,2268,4032,1043,1660,1317,2391
4198579,glass,1,2268,4032,1228,1628,971,2473
4198864,glass,1,2268,4032,1096,1786,1408,2615
4199202,glass,1,2268,4032,863,1698,1616,2624
4200566,glass,1,2268,4032,1027,1778,1233,2432
4203762,glass,1,2268,4032,904,1543,1474,2410
4203764,glass,1,2268,4032,932,1723,1430,2318
4203834,glass,1,2268,4032,1044,1563,1315,2454
4207692,glass,1,2250,4000,943,1723,1241,2356
4210262,glass,1,2268,4032,939,1282,1323,2536
4210264,glass,1,2268,4032,936,992,1314,2249
4210487,glass,1,2268,4032,832,1584,1329,2029
4210510,glass,1,2268,4032,847,1887,1657,2359
4211188,glass,1,2268,4032,1008,1518,1351,2501
4211382,glass,1,2268,4032,732,1695,1567,2521
4211448,glass,1,2268,4032,608,1622,1493,2315
4211580,glass,1,2268,4032,1062,1471,1304,2640
4211693,glass,1,4032,2268,1925,1055,2539,1288
4211787,glass,1,2268,4032,854,1332,1377,2350
4212608,glass,1,2268,4032,995,1566,1345,2199
4214506,glass,1,4032,2268,1383,866,3033,1408
4214824,glass,1,1602,2848,652,1166,854,1480
4221519,glass,1,2322,4128,1274,1761,1493,2380
4227539,glass,1,1836,3264,701,1369,1033,1678
4229029,glass,1,2268,4032,980,1433,1320,2051
4229895,glass,1,2268,4032,723,1884,1547,2458
4245993,glass,1,2268,4032,1106,1606,1314,1903
4251200,glass,1,2268,4032,1431,1731,1039,2478
4262079,glass,1,2268,4032,549,1986,1605,2337
4267086,glass,1,1836,3264,714,1331,1040,1650
4267487,glass,1,2322,4128,951,1435,1387,2819
4268989,glass,1,2268,4032,983,1569,1301,2388
4269148,glass,1,2268,4032,762,1581,1484,2479
4272839,glass,1,1440,2560,436,892,980,1624
4275649,glass,1,2250,4000,977,2402,1274,1689
4275957,glass,1,2250,4000,988,1619,1291,2466
4276038,glass,1,2250,4000,907,1560,1179,2316
4280654,glass,1,2250,4000,962,1747,1437,2238
4520817,glass,1,2268,4032,1014,1946,1277,2149
4520949,glass,1,2268,4032,942,1518,1332,2649
4521683,glass,1,2268,4032,920,1307,1418,2501
4521964,glass,1,2268,4032,1068,1786,1269,1962
4522915,glass,1,2268,4032,920,1603,1361,2120
4524341,glass,1,2268,4032,879,1866,1181,2122
4524874,glass,1,2268,4032,1061,1634,1236,2103
4526783,glass,1,2268,4032,926,1868,1143,2057
4527838,glass,1,2268,4032,718,1052,1466,2229
4530514,glass,1,2268,4032,1016,1531,1268,2244
4534554,glass,1,2268,4032,1058,1632,1279,2381
4535818,glass,1,2268,4032,1002,1890,1273,2378
4536414,glass,1,2268,4032,1021,1099,1485,2421
4549038,glass,1,2268,4032,1038,1721,1246,2005
4549144,glass,1,1440,2560,602,864,868,1512
4550589,glass,1,2988,5312,1577,1992,1905,3100
4550621,glass,1,2988,5312,1399,1959,1905,2590
4552687,glass,1,1602,2848,589,1083,1104,1764
4554487,glass,1,2620,4656,757,1146,1892,3070
4554641,glass,1,4656,2620,1390,673,2784,1978
4559236,glass,1,2268,4032,945,1181,1443,2460
4571637,glass,1,1440,2560,544,1033,909,1474
4578858,glass,1,1836,3264,627,1270,1086,1726
4581367,glass,1,4032,2272,1588,989,2151,1390
4587586,glass,1,2988,5312,1280,2106,1690,3468
4605001,glass,1,4000,2252,1644,1046,2262,1443
4605123,glass,1,2252,4000,749,1546,1184,2123
4646005,glass,1,5504,3096,1849,688,3758,2842
4657670,glass,1,2268,4032,1065,1877,1191,2161
4662110,glass,1,2268,4032,775,854,1553,2681
4662364,glass,1,2268,4032,646,1191,1578,3159
4662722,glass,1,2322,4128,851,1477,1325,2707
4663171,glass,1,2268,4032,759,1251,1613,2991
4667475,glass,1,1836,3264,607,1275,1150,1828
4688018,glass,1,2268,4032,775,1477,1499,2362
4688816,glass,1,5664,3184,1747,1229,3861,2021
4701521,glass,1,4032,2268,1576,1017,2321,1275
4702483,glass,1,4608,2592,2084,842,2444,1487
4702833,glass,1,2252,4000,1021,1441,1277,2603
4708376,glass,1,2268,4032,926,1433,1399,2224
4730828,glass,1,2268,4032,852,1207,1349,2914
4740555,glass,1,2268,4032,926,1222,1381,2623
4740868,glass,1,2268,4032,933,1243,1400,2732
4741983,glass,1,2268,4032,1106,1701,1361,2164
4748859,glass,1,2268,4032,866,1348,1461,2967
4751251,glass,1,2988,5312,1242,1939,1733,3382
4752870,glass,1,2268,4032,1069,1721,1310,2276
4752972,glass,1,2268,4032,1024,1683,1238,2118
4752987,glass,1,2268,4032,989,1737,1295,2267
4755886,glass,1,2268,4032,966,1708,1400,2342
4755925,glass,1,2268,4032,995,1585,1376,2221
