imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio,BgMeanR,BgMeanG,BgMeanB
3414846,plastic,1,2268,4032,879,1745,1244,2312,2.26,152,162,171
3414862,plastic,1,2268,4032,904,1736,1295,2246,2.18,147,157,166
3415525,plastic,1,2268,4032,936,1468,1310,2630,4.75,126,140,153
3415537,plastic,1,2268,4032,936,1462,1273,2507,3.85,127,140,153
3415545,plastic,1,2268,4032,970,1446,1307,2485,3.83,128,141,154
3415550,plastic,1,2268,4032,970,1468,1304,2511,3.81,124,137,149
3415557,plastic,1,2268,4032,954,1462,1298,2504,3.92,127,141,153
3415579,plastic,1,2268,4032,995,1465,1377,2476,4.22,123,135,147
3415590,plastic,1,2268,4032,967,1427,1355,2441,4.3,119,131,143
3415600,plastic,1,2268,4032,923,1405,1326,2435,4.54,129,141,153
3415601,plastic,1,2268,4032,948,1452,1336,2466,4.3,119,131,143
3415616,plastic,1,2268,4032,961,1503,1351,2536,4.41,124,137,149
3415626,plastic,1,2268,4032,932,1525,1320,2548,4.34,119,131,142
3415826,plastic,1,2268,4032,936,1947,1427,2426,2.57,150,164,173
3415920,plastic,1,2268,4032,1052,1364,1399,2385,3.87,152,159,167
3417004,plastic,1,2268,4032,891,1714,1473,2295,3.7,128,137,146
3417017,plastic,1,2268,4032,853,1792,1449,2388,3.88,123,132,141
3417033,plastic,1,2268,4032,885,1773,1458,2353,3.63,128,138,147
3417043,plastic,1,2268,4032,879,1814,1449,2388,3.58,125,133,143
3417059,plastic,1,2268,4032,873,1849,1427,2407,3.38,127,135,145
3418218,plastic,1,2268,4032,932,1714,1320,2463,3.18,124,145,169
3418333,plastic,1,2268,4032,983,1458,1336,2407,3.66,126,140,151
3418419,plastic,1,2268,4032,910,1572,1373,2438,4.38,128,141,153
3418461,plastic,1,2268,4032,961,1714,1225,2397,1.97,128,140,152
3418662,plastic,1,2268,4032,1011,1676,1399,2498,3.49,127,139,150
3418869,plastic,1,2268,4032,891,1632,1449,2170,3.28,120,134,147
3420279,plastic,1,2268,4032,986,1408,1354,1962,2.23,124,135,148
3420552,plastic,1,2268,4032,832,1540,1480,2164,4.42,146,149,151
3420931,plastic,1,2268,4032,630,1723,1351,2063,2.68,139,151,164
3420974,plastic,1,2268,4032,839,1687,1424,2164,3.05,133,144,157
3421132,plastic,1,2268,4032,954,1339,1443,1874,2.86,151,152,157
3421911,plastic,1,2268,4032,980,1613,1405,2221,2.83,129,132,136
3421955,plastic,1,2268,4032,844,1436,1477,2073,4.41,153,154,156
3422066,plastic,1,2268,4032,891,1566,1462,2114,3.42,138,141,143
3422120,plastic,1,2268,4032,895,1739,1452,2306,3.45,141,145,147
3422189,plastic,1,2268,4032,838,1465,1377,2066,3.54,145,148,150
3422200,plastic,1,2268,4032,936,1890,1427,2366,2.56,127,147,170
3422230,plastic,1,2268,4032,964,1855,1553,2413,3.59,127,147,165
3423457,plastic,1,2268,4032,879,1660,1433,2227,3.44,123,141,156
3423474,plastic,1,2268,4032,895,1515,1411,2082,3.2,126,143,158
3423637,plastic,1,2268,4032,784,1726,1320,2136,2.4,124,143,160
3423676,plastic,1,2268,4032,773,1799,1402,2416,4.24,149,158,167
3424325,plastic,1,2268,4032,936,1503,1354,2003,2.29,153,155,157
3424490,plastic,1,2268,4032,932,1389,1266,2523,4.14,135,153,169
3424812,plastic,1,2268,4032,888,1414,1288,2236,3.6,114,128,141
3424816,plastic,1,2268,4032,954,1528,1288,2372,3.08,143,159,174
3424956,plastic,1,2268,4032,995,1481,1414,2353,4.0,132,150,167
3425008,plastic,1,2268,4032,1074,1569,1370,2407,2.71,142,156,168
3425078,plastic,1,2268,4032,885,1651,1364,2196,2.85,133,152,169
3425100,plastic,1,2268,4032,816,1584,1317,2495,4.99,134,155,174
3425156,plastic,1,2268,4032,961,1462,1389,2400,4.39,143,161,174
3425335,plastic,1,2268,4032,992,1610,1373,2624,4.22,119,144,174
3425370,plastic,1,2268,4032,1102,1118,1292,2748,3.39,153,156,158
3425651,plastic,1,2268,4032,967,1503,1392,2328,3.83,122,141,158
3425670,plastic,1,2268,4032,951,1550,1373,2381,3.83,133,151,167
3426378,plastic,1,2268,4032,973,1610,1310,2240,2.32,113,128,148
3426446,plastic,1,2268,4032,1021,1679,1285,2385,2.04,144,149,151
3426580,plastic,1,2268,4032,1008,1304,1348,2029,2.7,126,136,143
3427061,plastic,1,2268,4032,857,1537,1364,2325,4.37,126,145,162
3427084,plastic,1,2268,4032,961,1474,1329,2444,3.9,136,154,171
3427496,plastic,1,2268,4032,684,1767,1533,2085,2.95,121,145,166
3427525,plastic,1,2268,4032,961,1597,1323,2312,2.83,146,158,174
3427608,plastic,1,2268,4032,974,1248,1365,2242,4.25,114,135,157
3427659,plastic,1,2268,4032,876,1688,1276,2236,2.4,114,134,155
3427674,plastic,1,2268,4032,1040,1310,1247,2273,2.18,120,143,166
3427699,plastic,1,2268,4032,983,1436,1292,2136,2.37,128,150,170
3427732,plastic,1,2268,4032,891,1317,1133,2179,2.28,141,156,172
3427756,plastic,1,2268,4032,961,1427,1329,2350,3.71,122,143,161
3428134,plastic,1,2268,4032,863,1191,1247,2252,4.46,120,144,171
3428141,plastic,1,2268,4032,970,1458,1339,2479,4.12,126,140,153
3428148,plastic,1,2268,4032,973,1487,1329,2485,3.89,125,139,152
3428164,plastic,1,2268,4032,980,1474,1336,2463,3.85,124,138,151
3428179,plastic,1,2268,4032,999,1484,1344,2454,3.66,124,139,152
3428194,plastic,1,2268,4032,951,1503,1301,2473,3.71,125,139,152
3428202,plastic,1,2268,4032,904,1707,1266,2227,2.06,140,155,172
3428287,plastic,1,2268,4032,904,1720,1298,2214,2.13,123,147,169
3428440,plastic,1,2268,4032,948,1714,1351,2397,3.01,130,142,154
3428449,plastic,1,2268,4032,961,1704,1361,2385,2.98,131,144,156
3428457,plastic,1,2268,4032,961,1726,1367,2410,3.04,129,142,154
3428470,plastic,1,2268,4032,904,1673,1317,2378,3.18,129,143,155
3428480,plastic,1,2268,4032,970,1649,1379,2334,3.06,129,143,155
3428934,plastic,1,2268,4032,958,1361,1377,2441,4.95,150,151,153
3428959,plastic,1,2268,4032,984,1263,1350,2464,4.81,140,156,170
3428981,plastic,1,2268,4032,838,1660,1383,2192,3.17,154,156,157
3428991,plastic,1,2268,4032,942,1550,1332,2460,3.88,134,153,170
3429002,plastic,1,2268,4032,819,1525,1449,2167,4.42,152,154,155
3429021,plastic,1,2268,4032,954,1613,1414,2057,2.23,154,156,157
3429478,plastic,1,2268,4032,906,1505,1236,2262,2.73,119,139,159
3438303,plastic,1,2268,4032,964,1569,1389,2309,3.44,130,141,152
3443235,plastic,1,2268,4032,772,1701,1503,1946,1.96,131,152,172
3444775,plastic,1,2268,4032,844,1714,1361,2347,3.58,154,156,157
3444918,plastic,1,2268,4032,1093,1676,1460,2433,3.04,145,148,150
3452746,plastic,1,2268,4032,891,1701,1559,2227,3.84,150,153,155
3453746,plastic,1,2268,4032,1040,1688,1320,2668,3.0,118,131,145
3459281,plastic,1,2268,4032,737,1918,1348,2545,4.19,153,156,162
3492936,plastic,1,2268,4032,980,1682,1380,2819,4.97,148,157,169
3515209,plastic,1,2268,4032,891,1619,1169,2517,2.73,137,144,148
3526085,plastic,1,2268,4032,797,1663,1370,2277,3.85,136,147,158
3539948,plastic,1,2268,4032,775,1821,1698,2287,4.7,142,145,150
3544532,plastic,1,2268,4032,819,1490,1241,2350,3.97,153,156,158
3544931,plastic,1,2268,4032,844,1616,1408,2240,3.85,151,155,157
3553820,plastic,1,2268,4032,789,1786,1493,2218,3.33,117,148,171
3555301,plastic,1,2268,4032,1014,1317,1241,2255,2.33,115,126,137
3564964,plastic,1,2268,4032,1021,1616,1458,2218,2.88,152,158,166
3572071,plastic,1,2268,4032,863,1521,1485,1994,3.22,116,125,138
3586170,plastic,1,2268,4032,942,1588,1383,2196,2.93,118,125,132
3588695,plastic,1,2268,4032,917,1213,1380,2163,4.81,135,148,157
3601719,plastic,1,2268,4032,781,1786,1298,2296,2.88,116,155,170
3601740,plastic,1,2268,4032,907,1600,1607,2243,4.92,115,153,168
3602014,plastic,1,2268,4032,343,1714,1846,2013,4.91,124,130,137
3603476,plastic,1,2268,4032,917,1610,1421,2196,3.23,137,151,166
3606446,plastic,1,2268,4032,783,1890,1510,2400,4.05,146,151,156
3610207,plastic,1,2268,4032,999,1477,1320,2385,3.19,148,157,165
3611165,plastic,1,2268,4032,948,2003,1474,2381,2.17,147,153,160
3611728,plastic,1,2268,4032,999,1629,1474,2536,4.71,135,141,149
3613385,plastic,1,2268,4032,1055,1588,1490,2227,3.04,144,149,154
3613796,plastic,1,2268,4032,970,1543,1292,2485,3.32,140,143,146
3627144,plastic,1,2268,4032,1026,1581,1345,2369,2.75,151,154,155
3627344,plastic,1,2268,4032,914,1736,1468,2124,2.35,148,154,159
3630203,plastic,1,2268,4032,895,1503,1291,2299,3.45,139,146,151
3630798,plastic,1,2268,4032,930,1630,1326,2389,3.29,142,149,153
3632326,plastic,1,2268,4032,624,1777,1471,2196,3.88,115,126,133
3639551,plastic,1,2268,4032,772,1855,1468,2252,3.02,121,136,149
3641521,plastic,1,2268,4032,1013,1579,1382,2423,3.41,149,153,155
3642293,plastic,1,2268,4032,983,1326,1282,2035,2.32,152,155,158
3642857,plastic,1,2268,4032,883,1440,1316,2041,2.85,143,146,149
3642914,plastic,1,2268,4032,866,1751,1468,2422,4.42,113,132,148
3652487,plastic,1,2268,4032,1046,1707,1392,2463,2.86,141,157,172
3653952,plastic,1,2268,4032,980,1087,1310,2400,4.74,125,138,151
3653977,plastic,1,2268,4032,1021,1578,1263,2403,2.18,124,136,147
3654728,plastic,1,2268,4032,992,1629,1288,2649,3.3,121,128,133
3656353,plastic,1,2268,4032,989,1701,1342,2470,2.97,142,149,157
3656379,plastic,1,2268,4032,953,1649,1390,2492,4.03,144,151,159
3661379,plastic,1,2268,4032,1033,1449,1440,2183,3.27,122,139,154
3662458,plastic,1,2268,4032,844,1704,1440,2407,4.58,119,149,170
3665492,plastic,1,2268,4032,949,1340,1276,2650,4.68,138,150,161
3667547,plastic,1,2268,4032,1031,1524,1369,2670,4.24,152,163,172
3672067,plastic,1,2268,4032,1052,1418,1194,2693,1.98,143,146,147
3675296,plastic,1,2268,4032,1005,1646,1487,2551,4.77,146,156,168
3676169,plastic,1,2268,4032,1118,1109,1305,2619,3.09,139,151,164
3676190,plastic,1,2268,4032,1082,1021,1227,2762,2.76,144,156,167
3676772,plastic,1,2268,4032,592,1695,1674,1930,2.78,119,122,134
3678055,plastic,1,2268,4032,964,1584,1295,2476,3.23,147,159,169
3680317,plastic,1,2268,4032,878,1695,1421,2151,2.71,144,158,172
3682815,plastic,1,2268,4032,868,1470,1449,2049,3.68,127,138,152
3682988,plastic,1,2268,4032,1013,1483,1272,2596,3.15,137,150,159
3685761,plastic,1,2268,4032,696,1796,1534,2227,3.95,153,157,158
3689015,plastic,1,2268,4032,1040,1170,1427,2337,4.94,151,152,155
3695447,plastic,1,2268,4032,811,1834,1483,2256,3.1,151,153,154
3696565,plastic,1,2268,4032,1054,1430,1301,2618,3.21,121,135,149
3697085,plastic,1,2268,4032,901,1499,1389,2426,4.95,145,160,174
3697947,plastic,1,2268,4032,665,1827,1597,2199,3.79,140,143,149
3703675,plastic,1,2268,4032,1040,1430,1342,2347,3.03,153,160,165
3703752,plastic,1,2268,4032,1482,2210,871,1586,4.17,130,148,167
3704761,plastic,1,2268,4032,978,1258,1285,2168,3.06,150,157,159
3706504,plastic,1,2268,4032,835,1871,1418,2473,3.84,128,135,143
3707482,plastic,1,2268,4032,986,1490,1320,2419,3.39,131,149,173
3708191,plastic,1,2268,4032,1043,1704,1440,2287,2.53,139,146,153
3708258,plastic,1,2268,4032,882,1877,1386,2252,2.07,136,142,149
3712265,plastic,1,2268,4032,708,1884,1576,2212,3.11,132,139,143
3712403,plastic,1,2268,4032,1021,1670,1380,2227,2.19,131,137,141
3722326,plastic,1,2268,4032,858,1817,1650,2252,3.77,114,125,133
3724240,plastic,1,2268,4032,851,1639,1522,2188,4.03,117,126,130
3724679,plastic,1,2268,4032,683,1729,1303,2045,2.14,145,153,159
3724699,plastic,1,2268,4032,860,1789,1465,2202,2.73,143,150,156
3724873,plastic,1,2268,4032,1011,1638,1496,2158,2.76,151,158,164
3729278,plastic,1,2268,4032,1059,1389,1258,2866,3.21,120,136,149
3736823,plastic,1,2268,4032,1024,1673,1377,2322,2.51,114,144,167
3737428,plastic,1,2268,4032,810,1682,1436,2388,4.83,141,154,167
3740055,plastic,1,2268,4032,914,1219,1317,2227,4.44,136,146,155
3750742,plastic,1,2268,4032,875,1795,1298,2294,2.31,125,144,162
3775371,plastic,1,2268,4032,1005,1279,1474,2057,3.99,138,156,172
3805138,plastic,1,2268,4032,807,1560,1415,2169,4.05,116,130,141
3820034,plastic,1,2268,4032,828,1836,1496,2136,2.19,130,132,132
3820993,plastic,1,2268,4032,833,1125,1084,2766,4.5,135,150,166
3822205,plastic,1,2268,4032,1044,1234,1465,2302,4.92,147,150,152
3825108,plastic,1,2268,4032,860,1673,1490,2293,4.27,127,140,152
3825481,plastic,1,2268,4032,967,1465,1351,2114,2.73,126,145,165
3827066,plastic,1,2268,4032,1080,1660,1534,2180,2.58,118,135,153
3836465,plastic,1,2268,4032,956,1180,1256,1964,2.57,149,150,152
3837167,plastic,1,2268,4032,967,1868,1480,2224,2.0,123,138,149
3922319,plastic,1,2268,4032,883,1213,1309,2195,4.57,138,149,157
3926532,plastic,1,2268,4032,1069,719,1213,2602,2.97,126,137,146
3926543,plastic,1,2268,4032,964,1612,1313,2280,2.55,113,134,155
4511160,plastic,1,2268,4032,976,1827,1515,2208,2.25,151,154,157
4511928,plastic,1,2268,4032,976,1676,1386,2161,2.17,127,133,138
4519587,plastic,1,2268,4032,822,1496,1405,2126,4.02,120,133,151
4521498,plastic,1,2268,4032,907,1682,1471,2202,3.21,132,141,150
4526000,plastic,1,2268,4032,895,1748,1380,2230,2.56,131,136,141
4526192,plastic,1,2268,4032,997,1470,1236,2367,2.34,129,147,166
4527090,plastic,1,2268,4032,1027,1254,1228,3197,4.27,132,137,140
4529813,plastic,1,2268,4032,939,1707,1484,2359,3.89,131,139,149
4529823,plastic,1,2268,4032,895,1591,1443,2252,3.96,125,134,143
4530369,plastic,1,2268,4032,986,1531,1314,2492,3.45,148,151,152
4533537,plastic,1,2268,4032,873,1726,1440,2300,3.56,113,127,145
4533702,plastic,1,2268,4032,1001,1622,1430,2161,2.53,148,151,153
4539178,plastic,1,2268,4032,1017,1317,1279,2649,3.82,153,160,164
4539438,plastic,1,2268,4032,875,2057,1239,2731,2.68,139,150,162
4540411,plastic,1,2268,4032,813,1751,1418,2262,3.38,152,154,158
4541611,plastic,1,2268,4032,895,1739,1440,2284,3.25,121,133,150
4545793,plastic,1,2268,4032,961,1581,1391,2029,2.11,149,151,154
4557851,plastic,1,2268,4032,772,1751,1198,2181,2.0,136,140,146
4562420,plastic,1,2268,4032,917,1465,1377,2378,4.59,134,148,163
4562556,plastic,1,2268,4032,876,1693,1312,2361,3.18,125,141,157
4574204,plastic,1,2268,4032,904,1487,1421,2051,3.19,140,139,141
4584781,plastic,1,2268,4032,895,1742,1203,2485,2.5,143,147,152
4584965,plastic,1,2268,4032,789,1472,1445,2017,3.91,147,158,162
4598150,plastic,1,2268,4032,818,1614,1489,2284,4.92,142,145,144
4604863,plastic,1,2268,4032,1030,1635,1288,2337,1.98,151,157,160
4608383,plastic,1,2268,4032,822,1616,1310,2378,4.07,152,155,156
4609665,plastic,1,2268,4032,964,1496,1322,2559,4.16,128,132,133
4642511,plastic,1,2268,4032,844,1287,1179,2025,2.7,123,130,133
4644293,plastic,1,2268,4032,1062,1673,1484,2473,3.69,121,141,162
4652637,plastic,1,2268,4032,942,1506,1178,2492,2.54,143,148,152
4664320,plastic,1,2268,4032,866,1398,1304,2211,3.89,152,159,163
4700028,plastic,1,2268,4032,822,1616,1487,2274,4.79,129,135,137
4707132,plastic,1,2268,4032,1014,1966,1490,2410,2.31,148,154,157
4717416,plastic,1,2268,4032,740,1556,1408,2010,3.32,150,152,154
4723753,plastic,1,2268,4032,794,1669,1501,2224,4.29,154,159,161
4734425,plastic,1,2268,4032,896,1631,1379,2297,3.52,154,160,165
4747177,plastic,1,2268,4032,992,1669,1293,2264,1.96,151,153,154
4766624,plastic,1,2268,4032,927,1832,1395,2300,2.4,154,158,159
4772232,plastic,1,2268,4032,803,1644,1324,2171,3.0,145,151,158
4784539,plastic,1,2268,4032,932,1726,1314,2303,2.41,125,132,139
4786295,plastic,1,2268,4032,898,1789,1430,2277,2.84,133,147,161
4809682,plastic,1,2268,4032,840,1733,1431,2503,4.98,136,142,147
4841874,plastic,1,2268,4032,968,1600,1342,2548,3.88,150,153,155
4850773,plastic,1,2268,4032,655,1575,1329,2252,4.99,148,155,161
4857617,plastic,1,2268,4032,863,1364,1408,2048,4.08,145,159,163
4870878,plastic,1,2268,4032,861,1361,1548,1917,4.18,119,126,130
4881609,plastic,1,2268,4032,829,1742,1383,2259,3.13,133,138,141
4883293,plastic,1,2268,4032,936,1909,1361,2350,2.05,150,155,160
4893985,plastic,1,2268,4032,898,1733,1300,2398,2.92,143,147,151
4894051,plastic,1,2268,4032,939,1673,1355,2489,3.71,137,142,146
4901034,plastic,1,2268,4032,788,1703,1366,2189,3.07,123,130,136
4924012,plastic,1,2268,4032,1036,1518,1291,2511,2.77,154,160,164
4945446,plastic,1,2268,4032,725,1657,1418,2126,3.55,127,140,159
4950452,plastic,1,2268,4032,517,1572,1660,1928,4.45,141,147,151
4952403,plastic,1,2268,4032,1043,1712,1330,2388,2.12,135,142,149
4952857,plastic,1,2268,4032,844,1537,1235,2616,4.61,133,144,161
4964284,plastic,1,2268,4032,910,1726,1417,2285,3.1,145,150,157
4992411,plastic,1,2268,4032,882,1457,1426,2114,3.91,136,139,141
4996374,plastic,1,2268,4032,1062,1758,1460,2337,2.52,151,158,167
4997394,plastic,1,2268,4032,822,1487,1427,2139,4.31,126,140,156
5035869,plastic,1,2268,4032,1112,1633,1266,3033,2.36,143,152,167
5055832,plastic,1,2268,4032,841,1673,1518,2331,4.87,149,155,158
5059814,plastic,1,2268,4032,1040,1422,1160,2906,1.95,140,144,145
5066268,plastic,1,2268,4032,1062,1564,1430,2138,2.31,148,153,161
5097335,plastic,1,2268,4032,914,1840,1408,2218,2.04,152,158,163
5148058,plastic,1,2268,4032,851,1814,1380,2369,3.21,122,132,146
5161724,plastic,1,2268,4032,873,1868,1427,2277,2.48,124,141,156
5161732,plastic,1,2268,4032,690,1868,1627,2205,3.45,130,150,173
