imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio,BgMeanR,BgMeanG,BgMeanB
3411359,can,1,2268,4032,945,2095,1312,2280,0.74,195,179,161
3411379,can,1,2268,4032,945,1921,1285,2274,1.31,196,180,162
3411436,can,1,2268,4032,857,2123,1162,2756,2.11,194,176,157
3411470,can,1,2322,4128,1051,1832,1319,2364,1.49,214,206,197
3411581,can,1,2268,4032,1008,1940,1269,2498,1.59,184,166,145
3411872,can,1,1440,2560,690,1038,862,1460,1.97,170,146,115
3411979,can,1,2250,4000,841,1819,1271,2266,2.14,119,98,88
3412142,can,1,2322,4128,851,1851,1536,2299,3.2,196,188,177
3412273,can,1,2268,4032,759,1417,1959,2495,14.15,152,149,145
3412624,can,1,2322,4128,1035,1758,1448,2806,4.52,216,212,206
3412714,can,1,2268,4032,800,1515,1304,2032,2.85,163,161,159
3412870,can,1,2268,4032,844,1373,1257,2208,3.77,176,174,172
3412885,can,1,2268,4032,1162,1569,1578,2315,3.39,173,171,169
3413009,can,1,2604,4624,1145,1716,1463,2352,1.68,180,176,171
3413195,can,1,2268,4032,828,1436,1221,2499,4.57,144,142,140
3413622,can,1,2250,4000,472,1697,1941,2072,6.12,117,110,105
3413830,can,1,2268,4032,1021,1572,1345,2485,3.23,155,153,151
3414159,can,1,2268,4032,1008,1307,1307,2158,2.78,167,154,143
3414580,can,1,2268,4032,1008,1905,1408,2810,3.96,126,135,42
3414639,can,1,3184,5664,1397,2363,1741,3234,1.66,123,121,120
3414640,can,1,2268,4032,885,1818,1458,2652,5.23,125,134,41
3414703,can,1,2268,4032,847,1625,1534,2731,8.31,138,148,50
3414868,can,1,4608,2592,2056,745,2473,1822,3.76,148,145,140
3414972,can,1,4160,2340,1943,780,2467,1524,4.0,141,132,124
3414979,can,1,2268,4032,879,1739,1373,2227,2.64,185,175,162
3415053,can,1,2268,4032,888,1896,1358,2372,2.45,162,163,160
3415078,can,1,2268,4032,942,1792,1370,2517,3.39,162,161,158
3415096,can,1,2268,4032,1017,1745,1402,2479,3.09,161,161,159
3415191,can,1,2272,4032,851,1811,1623,2381,4.8,158,157,150
3415292,can,1,2272,4032,889,1616,1412,2362,4.26,152,150,145
3415505,can,1,2268,4032,914,891,1481,2848,12.13,138,135,27
3415722,can,1,2268,4032,926,1254,1506,2895,10.41,134,142,39
3415936,can,1,4032,2272,2044,926,2385,1468,2.02,150,149,147
3416253,can,1,2268,4032,961,1755,1340,2053,1.24,123,119,114
3416370,can,1,2268,4032,917,1496,1257,2359,3.21,181,178,176
3416621,can,1,2268,4032,989,1436,1276,2460,3.21,168,156,144
3416633,can,1,2268,4032,936,1635,1279,2353,2.69,190,183,165
3416650,can,1,2268,4032,967,1584,1373,2422,3.72,173,165,146
3416691,can,1,2268,4032,965,1551,1358,2400,3.65,191,180,168
3416704,can,1,2268,4032,869,1745,1273,2718,4.3,179,174,167
3416757,can,1,2268,4032,687,1814,1613,2155,3.45,85,73,58
3417289,can,1,2272,4032,955,1783,1399,2369,2.84,128,123,119
3417702,can,1,2272,4032,1097,1414,1383,2432,3.18,87,81,75
3417891,can,1,2268,4032,973,2007,1273,2306,0.98,190,187,181
3418189,can,1,2604,4624,1065,2001,1455,2496,1.6,145,131,122
3418454,can,1,2268,4032,932,1849,1140,2372,1.19,196,177,156
3418456,can,1,2620,4656,1099,1710,1572,2655,3.66,159,156,153
3418476,can,1,2620,4656,1063,1688,1674,2579,4.46,161,158,155
3418491,can,1,2268,4032,1096,1868,1304,2419,1.25,198,178,158
3418544,can,1,2268,4032,1033,1962,1421,2378,1.77,193,174,154
3418551,can,1,4032,2268,1868,954,2526,1162,1.5,130,113,102
3418619,can,1,2268,4032,1055,1748,1292,2224,1.23,197,177,156
3418624,can,1,2604,4624,1116,2019,1499,2406,1.23,144,131,122
3418629,can,1,2268,4032,828,2199,1156,2526,1.17,150,134,123
3418717,can,1,2268,4032,832,1455,1254,1799,1.59,158,145,135
3418749,can,1,3184,5664,1030,2527,2065,3465,5.38,145,133,124
3418802,can,1,2250,4000,913,1344,1166,2438,3.08,143,125,118
3418818,can,1,3184,5664,1172,2177,1862,3235,4.05,120,116,116
3418941,can,1,2268,4032,992,1710,1452,2199,2.46,153,141,127
3419033,can,1,1836,3264,719,1130,1038,1895,4.07,122,118,114
3419041,can,1,2268,4032,901,1808,1345,2268,2.23,157,144,129
3419042,can,1,1836,3264,714,1326,1104,1895,3.7,123,100,70
3419054,can,1,2592,4608,954,1994,1717,2754,4.86,162,156,153
3419101,can,1,2592,4608,886,1843,1976,3046,10.98,163,156,154
3419122,can,1,2268,4032,907,1953,1411,2463,2.81,151,125,97
3419327,can,1,2268,4032,885,1543,1090,2259,1.61,156,141,128
3419435,can,1,2268,4032,1065,1484,1559,2035,2.98,155,142,129
3419592,can,1,2268,4032,904,1714,1134,2344,1.58,133,115,103
3419871,can,1,2268,4032,517,1348,1578,2410,12.32,165,159,149
3419873,can,1,2268,4032,920,1802,1660,2063,2.11,138,120,107
3419933,can,1,2268,4032,680,1342,1588,2252,9.04,172,164,161
3420617,can,1,2268,4032,895,1663,1395,2110,2.44,134,121,106
3420654,can,1,2268,4032,816,1692,1329,2281,3.3,135,124,112
3420866,can,1,2268,4032,1084,1162,1377,2293,3.62,159,153,151
3421198,can,1,2268,4032,992,1386,1222,2025,1.61,144,125,111
3421311,can,1,2268,4032,844,1436,1206,2133,2.76,161,158,153
3421332,can,1,2268,4032,866,1559,1298,2189,2.98,163,160,154
3421630,can,1,2268,4032,898,1392,1490,2375,6.36,179,160,141
3421638,can,1,2268,4032,1017,1714,1320,2095,1.26,144,126,112
3421685,can,1,2268,4032,1036,1515,1323,1925,1.29,146,127,113
3421691,can,1,2268,4032,954,1688,1373,2281,2.72,169,152,134
3421925,can,1,2268,4032,964,1465,1364,2221,3.31,172,167,165
3421970,can,1,2268,4032,907,1773,1569,2249,3.45,178,152,134
3422056,can,1,2250,4000,1066,1712,1456,2450,3.2,123,116,108
3422096,can,1,2268,4032,891,1622,1414,2479,4.9,165,139,111
3422106,can,1,2268,4032,856,1656,1461,2254,3.96,169,144,128
3422330,can,1,2250,4000,834,1669,1619,2456,6.86,117,111,105
3422364,can,1,2268,4032,964,1688,1260,2246,1.81,146,127,112
3422926,can,1,2268,4032,898,1673,1320,2337,3.06,161,141,120
3422960,can,1,2268,4032,891,1465,1361,1937,2.43,118,97,84
3422997,can,1,2268,4032,951,1903,1405,2129,1.12,165,146,125
3423025,can,1,2268,4032,901,1821,1317,2230,1.86,129,108,91
3423037,can,1,2268,4032,939,1314,1266,2457,4.09,125,113,103
3423051,can,1,2268,4032,895,1849,1364,2120,1.39,110,91,77
3423131,can,1,2250,4000,991,1347,1409,2488,5.3,120,111,104
3423187,can,1,2268,4032,680,1405,1607,2344,9.52,84,67,55
3423203,can,1,2250,4000,1066,1341,1378,2472,3.92,111,103,96
3423270,can,1,2250,4000,1031,1531,1403,2459,3.84,137,128,119
3423325,can,1,2268,4032,907,1367,1269,2259,3.53,124,119,114
3423354,can,1,2268,4032,1021,1509,1298,2596,3.29,157,138,117
3423386,can,1,2268,4032,983,1666,1443,2309,3.23,120,115,109
3423547,can,1,2268,4032,973,1418,1323,2441,3.92,161,139,114
3423640,can,1,2268,4032,1040,1490,1314,2277,2.36,159,136,112
3423764,can,1,2268,4032,1093,1824,1329,2501,1.75,163,144,126
3423795,can,1,2268,4032,1071,1849,1418,2570,2.74,160,142,124
3423856,can,1,2268,4032,1049,1421,1260,1808,0.89,156,154,152
3423858,can,1,2268,4032,1061,1901,1335,2684,2.35,159,141,122
3423901,can,1,2268,4032,1024,1673,1307,2432,2.35,160,141,120
3424020,can,1,2268,4032,1109,1449,1301,1805,0.75,154,153,151
3424103,can,1,1836,3264,586,1395,1308,1762,4.42,119,115,118
3424132,can,1,1836,3264,566,1392,1272,1780,4.57,98,94,98
3424172,can,1,2268,4032,680,1496,1506,2435,8.48,176,167,160
3424229,can,1,2268,4032,728,1594,1430,2400,6.19,163,153,144
3424238,can,1,2592,4608,1145,1750,1357,2293,0.96,142,139,142
3424241,can,1,2268,4032,1005,1701,1310,2287,1.95,169,168,165
3424260,can,1,2592,4608,1177,1577,1440,2128,1.21,146,141,144
3424271,can,1,2268,4032,813,1503,1405,2470,6.26,164,154,145
3424287,can,1,2268,4032,932,1692,1386,2299,3.01,168,168,165
3424320,can,1,2268,4032,1014,1692,1503,2306,3.28,172,171,168
3424328,can,1,2268,4032,936,1543,1317,2410,3.61,164,154,145
3424344,can,1,2268,4032,772,1603,1521,2350,6.12,171,160,150
3424415,can,1,2268,4032,895,1540,1291,2438,3.89,166,155,146
3424416,can,1,2268,4032,958,1175,1389,1862,3.24,159,157,153
3424436,can,1,2268,4032,835,1934,1490,2117,1.31,172,164,152
3424519,can,1,2268,4032,731,1792,1364,1991,1.38,165,158,147
3425139,can,1,2268,4032,1024,1761,1292,2151,1.14,152,151,146
3425145,can,1,2268,4032,977,1877,1232,2246,1.03,149,148,143
3425213,can,1,2268,4032,992,1755,1269,2243,1.48,149,148,143
3425273,can,1,2268,4032,929,1833,1411,2180,1.83,150,149,143
3425459,can,1,2268,4032,813,1739,1392,2353,3.89,103,103,100
3425492,can,1,2268,4032,992,1881,1301,2202,1.08,149,148,143
3425497,can,1,2592,4608,1116,1793,1465,2516,2.11,128,123,119
3425550,can,1,2268,4032,958,1874,1257,2192,1.04,148,147,142
3425684,can,1,2268,4032,1027,1626,1254,2501,2.17,149,148,143
3425768,can,1,2268,4032,826,1597,1405,2177,3.67,146,145,140
3425837,can,1,2268,4032,724,1736,1616,2101,3.56,103,65,61
3425925,can,1,2340,4160,1063,1739,1284,2285,1.24,134,132,130
3426058,can,1,2268,4032,910,1984,1336,2205,1.03,149,148,143
3426182,can,1,2268,4032,1030,1663,1273,2293,1.67,149,147,142
3426521,can,1,2268,4032,715,1638,1351,2520,6.13,213,212,210
3426600,can,1,1836,3264,676,1148,1183,2127,8.28,160,160,157
3426848,can,1,3264,1836,1146,638,2119,1199,9.11,142,139,133
3426877,can,1,3264,1836,1201,625,2073,1163,7.83,142,141,139
3426931,can,1,3264,1836,1193,683,2096,1168,7.31,150,150,149
3427002,can,1,1836,3264,627,1132,1163,2076,8.44,152,153,154
3427169,can,1,3264,1836,1275,635,2170,1178,8.11,144,145,149
3427216,can,1,2268,4032,936,1792,1216,2359,1.74,171,154,132
3427430,can,1,2268,4032,999,1386,1279,2010,1.91,150,141,127
3427478,can,1,2268,4032,961,1751,1232,2252,1.48,162,143,121
3427972,can,1,2268,4032,1043,1669,1258,2466,1.87,152,128,101
3427999,can,1,4032,2268,1733,863,1975,1493,1.67,140,128,112
3428063,can,1,2268,4032,1011,1402,1323,2652,4.26,155,143,130
3428398,can,1,2268,4032,879,1462,1314,2174,3.39,146,145,142
3428432,can,1,2268,4032,800,1285,1465,2063,5.66,138,137,134
3428447,can,1,2268,4032,1008,1606,1229,2255,1.57,148,130,112
3428693,can,1,2250,4000,791,1666,1403,2044,2.57,147,143,140
3428735,can,1,2250,4000,900,1738,1462,2106,2.3,149,146,143
3428892,can,1,2250,4000,972,1644,1353,2097,1.92,145,142,140
3428927,can,1,2268,4032,791,1496,1484,2211,5.42,149,127,106
3429025,can,1,2268,4032,753,1782,1445,2148,2.77,151,131,110
3429171,can,1,2268,4032,721,1383,1553,2334,8.65,128,125,121
3429209,can,1,2268,4032,677,1525,1647,2350,8.75,148,146,143
3429303,can,1,2268,4032,990,1563,1238,2432,2.36,156,137,118
3429310,can,1,2268,4032,1052,1370,1440,2366,4.23,149,147,145
3429325,can,1,2268,4032,904,1584,1515,2202,4.13,149,149,146
3429347,can,1,2268,4032,970,1566,1496,2419,4.91,152,151,148
3429392,can,1,2268,4032,964,1547,1228,2545,2.88,149,129,109
3429591,can,1,2268,4032,1008,1005,1200,1751,1.57,137,118,100
3429649,can,1,2268,4032,863,1692,1493,2306,4.23,162,160,156
3429655,can,1,2268,4032,992,1566,1194,2243,1.5,152,135,116
3429657,can,1,1602,2848,605,1364,999,1589,1.94,168,166,163
3429684,can,1,2268,4032,904,1474,1484,2460,6.25,162,160,156
3429706,can,1,2268,4032,825,1455,1446,2448,6.74,146,145,141
3432081,can,1,2250,4000,875,1669,1291,2059,1.8,150,146,142
3439908,can,1,2268,4032,778,1496,1622,2107,5.64,159,151,138
3440052,can,1,1440,2560,619,1048,770,1519,1.93,116,100,84
3440930,can,1,1440,2560,513,1034,930,1582,6.2,144,127,107
3441943,can,1,2268,4032,879,1704,1515,2340,4.42,151,150,148
3451984,can,1,4032,2268,1969,347,2942,1865,16.15,175,176,175
3452516,can,1,2268,4032,677,1616,1304,2627,6.93,142,130,117
3452875,can,1,2268,4032,834,981,1361,2773,10.33,133,113,92
3453891,can,1,1440,2560,462,850,914,1524,8.26,114,110,103
3458621,can,1,2604,4624,1073,1676,1669,3219,7.64,141,135,127
3460780,can,1,2250,4000,794,1072,1406,2575,10.22,162,134,112
3462080,can,1,2322,4128,948,1789,1392,2032,1.13,144,141,139
3477901,can,1,2250,4000,931,1316,1216,1613,0.94,136,114,100
3492291,can,1,2272,4032,1024,1764,1579,2520,4.58,147,147,145
3503387,can,1,2268,4032,554,1629,1594,1962,3.79,161,160,159
3503888,can,1,4032,2268,2060,806,2322,1424,1.77,161,160,158
3504168,can,1,2268,4032,873,1755,1443,2079,2.02,164,164,161
3504787,can,1,2250,4000,734,1272,1594,2378,10.57,113,106,104
3505150,can,1,2268,4032,721,1345,1663,2545,12.36,172,159,153
3509948,can,1,5664,3184,1677,1415,3171,2264,7.03,141,118,121
3509959,can,1,5664,3184,2161,940,3133,2547,8.66,137,115,118
3513492,can,1,2268,4032,1049,1465,1304,2545,3.01,170,166,161
3514059,can,1,1836,3264,761,981,1078,2124,6.05,164,163,164
3518562,can,1,2268,4032,813,1584,1367,2369,4.76,183,166,148
3522870,can,1,2252,4000,1062,1359,1393,2531,4.31,88,84,83
3524421,can,1,2268,4032,929,1292,1304,1937,2.65,172,171,169
3525066,can,1,2268,4032,863,1562,1355,2101,2.9,165,152,132
3527343,can,1,2268,4032,923,1606,1455,2104,2.9,162,153,143
3528583,can,1,2268,4032,658,1811,1496,2268,4.19,119,115,108
3528667,can,1,2268,4032,696,1792,1474,2274,4.1,127,123,117
3528966,can,1,4032,2268,1556,784,2284,1666,7.02,118,113,106
3529645,can,1,4608,2592,1688,1163,3096,1508,4.07,129,117,116
3534646,can,1,2268,4032,803,1651,1553,2259,4.99,166,160,152
3535087,can,1,2268,4032,759,1547,1354,2139,3.85,174,165,154
3536851,can,1,2268,4032,743,1651,1449,2356,5.44,165,159,151
3538697,can,1,1440,2560,528,1002,898,1494,4.94,183,120,34
3544161,can,1,2250,4000,753,1025,1572,2881,16.89,161,160,162
3544192,can,1,2250,4000,713,897,1459,2941,16.94,162,162,164
3544220,can,1,2250,4000,741,616,1631,2978,23.36,163,158,155
3552062,can,1,2268,4032,595,1128,1729,1830,8.71,185,178,170
3558597,can,1,2268,4032,1175,1786,1310,2041,0.38,164,152,139
3566431,can,1,2268,4032,939,1859,1339,2262,1.76,157,156,153
3573466,can,1,2268,4032,967,1610,1348,1972,1.51,177,161,143
3579889,can,1,2268,4032,863,1380,1418,2589,7.34,193,191,189
3580113,can,1,2268,4032,806,1241,1449,2114,6.14,205,203,199
3587252,can,1,2268,4032,791,1742,1647,2186,4.16,196,171,134
3596605,can,1,2988,5312,930,2424,2245,2793,3.06,148,122,98
3596710,can,1,2988,5312,1038,2511,2125,2764,1.73,138,112,88
3596778,can,1,2268,4032,869,1594,1251,2088,2.06,212,210,208
3596836,can,1,2988,5312,1525,2196,1745,3093,1.24,136,110,88
3597454,can,1,2268,4032,863,1534,1399,2262,4.27,180,175,168
3597576,can,1,2268,4032,787,1531,1503,2350,6.41,164,159,154
3598301,can,1,2250,4000,963,1238,1306,2512,4.86,128,112,104
3598375,can,1,2268,4032,649,1836,1597,2334,5.16,153,144,134
3598574,can,1,4032,2272,1755,1017,2521,1221,1.71,171,160,146
3599112,can,1,2268,4032,690,1570,1386,2344,5.89,177,172,167
3599280,can,1,2268,4032,900,1322,1288,2789,6.22,199,196,194
3600062,can,1,2268,4032,794,1550,1503,2271,5.59,188,190,186
3600111,can,1,2268,4032,940,1327,1434,2501,6.34,149,143,136
3600152,can,1,2268,4032,772,1099,1417,2718,11.42,153,147,140
3601409,can,1,2268,4032,876,1200,1531,1862,4.74,155,140,127
3601935,can,1,2252,4000,459,1041,1376,1753,7.25,171,162,153
3602487,can,1,2250,4000,722,1422,1559,1894,4.39,142,129,127
3603065,can,1,3184,5664,1287,1606,1818,3323,5.06,142,139,138
3603095,can,1,3184,5664,1420,2491,1875,3421,2.35,139,134,132
3603998,can,1,2268,4032,684,1676,1534,2429,7.0,201,198,195
3604216,can,1,2268,4032,649,986,1427,3150,18.41,191,189,185
3604770,can,1,2268,4032,1005,1692,1295,2233,1.72,194,176,153
3605369,can,1,2250,4000,1061,1443,1299,2311,2.3,157,147,143
3605993,can,1,2250,4000,1159,1506,1337,2259,1.49,148,140,136
3606805,can,1,2272,4032,873,1499,1311,2066,2.71,163,148,136
3607495,can,1,2268,4032,1001,1689,1194,2483,1.68,200,198,195
3608130,can,1,2268,4032,822,1528,1419,2315,5.14,139,137,135
3609032,can,1,1152,2048,406,971,677,1246,3.16,138,127,111
3610668,can,1,2268,4032,910,1682,1644,2272,4.74,149,143,139
3610742,can,1,2268,4032,910,2025,1424,2416,2.2,141,136,131
3611120,can,1,2268,4032,964,2016,1692,2463,3.56,158,152,147
3613013,can,1,2268,4032,885,1679,1386,2350,3.68,197,190,178
3613277,can,1,2268,4032,841,1745,1307,2186,2.25,155,150,146
3614070,can,1,2268,4032,551,1273,1528,2974,18.17,144,137,134
3615715,can,1,2268,4032,1014,1644,1314,2451,2.65,116,106,100
3616525,can,1,2268,4032,999,1639,1383,2366,3.05,154,153,152
3616895,can,1,2620,4656,1088,1721,1477,2906,3.78,135,124,116
3620110,can,1,2268,4032,954,1692,1288,2265,2.09,171,166,162
3620745,can,1,2268,4032,491,1200,1770,2429,17.19,174,172,168
3620949,can,1,2268,4032,1076,1489,1414,2426,3.46,196,165,128
3621054,can,1,2268,4032,841,907,1546,2181,9.82,160,157,152
3621402,can,1,2268,4032,624,876,1698,2009,13.31,153,152,150
3627486,can,1,2268,4032,876,1594,1468,2410,5.28,143,139,132
3627660,can,1,2268,4032,914,1235,1367,2492,6.23,123,100,103
3627706,can,1,2268,4032,996,1241,1442,2442,5.86,124,101,105
3630719,can,1,2268,4032,898,1436,1380,2192,3.98,154,113,122
3632396,can,1,2268,4032,774,638,1646,2621,18.91,107,95,87
3634818,can,1,2268,4032,772,1629,1402,2095,3.21,176,170,167
3635168,can,1,2268,4032,1109,1746,1303,2259,1.09,171,166,162
3636537,can,1,2268,4032,967,1877,1534,2454,3.58,148,145,141
3637182,can,1,2268,4032,1059,1530,1188,1708,0.25,198,195,192
3637439,can,1,4608,2592,1228,1054,3033,1547,7.45,126,100,82
3637505,can,1,2268,4032,879,1193,1276,2602,6.12,188,169,147
3637619,can,1,2604,4624,1149,1807,1434,2923,2.64,105,91,83
3637767,can,1,2322,4128,1125,1340,1411,2635,3.86,141,124,101
3637785,can,1,2604,4624,1176,1775,1400,2795,1.9,124,109,101
3638666,can,1,2322,4128,932,1350,1407,2831,7.34,160,154,151
3638689,can,1,2268,4032,1122,1420,1351,2107,1.72,138,124,104
3638912,can,1,2268,4032,907,1207,1199,2198,3.16,132,118,110
3638927,can,1,4032,2268,1251,910,2189,1216,3.14,136,121,112
3638939,can,1,2268,4032,928,1506,1221,2424,2.94,126,112,105
3638948,can,1,4032,2268,1468,1032,2452,1373,3.67,131,113,104
